"SITE_ID","VISIT_NO","OE_SCORE"
"FW08CT006",1,1.193534078
"FW08CT007",1,0.319101944
"FW08CT012",1,0.157655037
"FW08CT015",1,0.951790484
"FW08CT016",1,0.293400681
"FW08CT016",2,0.440101021
"FW08CT017",1,0.902459305
"FW08CT018",1,1.063275624
"FW08CT021",1,0.978216549
"FW08CT022",1,0.93832593
"FW08CT023",1,0.478160703
"FW08CT024",1,0.785506586
"FW08CT025",1,0.395665488
"FW08CT030",2,1.030084676
"FW08CT030",1,0.927076209
"FW08CT032",1,0.586794391
"FW08WI001",1,0.613800044
"FW08WI001",2,0.767250055
"FW08WI002",1,0.688819481
"FW08WI003",1,0.279564559
"FW08WI003",2,0.698911397
"FW08WI004",1,0.702996623
"FW08WI005",1,0.700549831
"FW08WI006",1,1.242034371
"FW08WI007",1,0.551406724
"FW08WI008",1,0.522551136
"FW08WI009",1,0.987126708
"FW08WI010",1,0.297646164
"FW08WI011",1,1.047638863
"FW08WI012",1,0.675689128
"FW08WI013",1,1.432547103
"FW08WI014",1,0.71275549
"FW08WI016",1,1.062017199
"FW08WI017",1,0.719250794
"FW08WI018",1,0.986085576
"FW08WI019",1,0.977798589
"FW08WI020",1,0.784494054
"FW08WI025",1,0.423430324
"FW08WI026",1,0.910970417
"FW08WI038",1,0.84533601
"FW08WI039",1,0.662272837
"FW08WI042",1,0.879539308
"FW08WI045",1,0.496321285
"FW08WI047",1,0.837366871
"FW08WI056",1,0.435518553
"FW08WI060",1,1.322761744
"FW08WI062",1,0.774902607
"FW08WI069",1,1.043571769
"FW08WI072",1,0.138737057
"FW08WI075",1,0.679231408
"FW08WI077",1,0.715868856
"FW08WI078",1,0.966342327
"FW08WI083",1,1.036816854
"FW08WI088",1,0.807037405
"FW08WI098",1,1.007407354
"FW08WI100",1,0.398606818
"FW08WI104",1,0.670891755
"FW08RWI9029",1,0.504592067
"FW08RWI9067",1,1.035220261
"FW08RWI9071",1,0.923200356
"FW08RWI9074",1,1.43218089
"FW08RWI9100",1,1.074737623
"FW08RWI9302",1,1.180120522
"FW08RWI9303",1,1.445723207
"FW08RWI9304",1,0.909044795
"FW08RWI9306",1,1.121032518
"FW08RWI9307",1,1.106493787
"FW08IL008",1,0.491274199
"FW08IL032",1,0.987699418
"FW08IL043",1,0.713764987
"FW08WA004",1,1.372679052
"FW08NH002",1,0.960474554
"FW08RME92",1,0.522678316
"FW08RRI91",1,0.440078715
"FW08RME95",1,0.882627587
"FW08RME93",1,1.488766712
"FW08RME91",1,1.105495767
"FW08MI005",1,1.27475361
"FW08UT004",1,1.156308534
"FW08UT014",1,0.881271475
"FW08UT015",1,1.065060278
"FW08UT016",1,0.556412449
"FW08UT020",1,0.602366736
"FW08UT023",1,0.51301721
"FW08UT033",1,0.908564358
"FW08UT031",1,0.854841737
"FW08UT030",1,1.213273878
"FW08UT029",1,0.562382361
"FW08UT027",1,1.28347242
"FW08UT023",2,0.641271513
"FW08UT035",1,0.264245518
"FW08UT037",1,1.013567422
"FW08UT039",1,0.547257203
"FW08UT042",1,0.887022461
"FW08UT046",1,0.818256753
"FW08CO046",2,1.26225515
"FW08CO037",1,0.664268959
"FW08UT047",1,0.767182601
"FW08UT049",1,0.847088303
"FW08UT055",1,0.441973147
"FW08UT058",1,0.595641369
"FW08UT060",1,0.890455812
"FW08UT061",1,0.963510014
"FW08UT076",1,0.822248183
"FW08UT097",1,0.484820608
"FW08UT064",1,1.066972284
"FW08UT112",1,0.779718903
"FW08RUT9089",1,1.056228461
"FW08RUT9100",1,0.545688073
"FW08RUT9106",1,1.230560699
"FW08RUT9122",1,1.047337137
"FW08RUT99260",1,1.138599845
"FW08RUT94520",1,0.60443056
"FW08RUT94590",1,0.788058615
"FW08SC001",1,0.500014452
"FW08SC001",2,0.625018065
"FW08SC002",1,0.240357
"FW08SC002",2,0.961428
"FW08SC003",1,0.845856435
"FW08SC003",2,0.469920242
"FW08SC004",1,1.044828722
"FW08SC005",1,0.76514314
"FW08SC006",1,0.863671573
"FW08SC006",2,1.151562097
"FW08SC007",1,0.838900978
"FW08SC010",1,0.662868553
"FW08SC011",1,0.892669461
"FW08SC012",1,0.665730822
"FW08SC013",1,0.572045872
"FW08SC014",1,0.365015587
"FW08SC015",1,0.414581309
"FW08SC016",1,1.28921776
"FW08UT070",1,0.910581753
"FW08SC018",1,0.555767651
"FW08SC019",1,1.150854637
"FW08SC020",1,0.462264716
"FW08SC021",1,0.547161623
"FW08SC022",1,0.603333212
"FW08SC023",1,0.0938
"FW08SC024",1,0.43018592
"FW08SC026",1,0.821207339
"FW08SC030",1,1.080854591
"FW08TX001",1,1.15763561
"FW08TX002",1,0.868181657
"FW08TX006",1,0.29271405
"FW08TX009",1,1.186733846
"FW08TX067",1,0.389767597
"FW08TX104",1,1.066405769
"FW08TX118",1,0.315410534
"FW08TX119",1,1.134405433
"FW08TX124",1,0.747431215
"FW08TX156",1,0.667248369
"FW08TX165",1,0.541033349
"FW08TX172",1,0.445154921
"FW08RTX9001",1,1.074031259
"FW08RTX9010",1,0.903794876
"FW08RTX10341",1,1.264571094
"FW08RTX11553",1,0.286466944
"FW08RTX12162",1,1.018259138
"FW08RTX12209",1,0.935467602
"FW08RTX13110",1,0.652356843
"FW08RTX11237",1,1.256053582
"FW08MS053",2,0
"FW08MS052",1,0.958369085
"FW08MN001",1,1.01431371
"FW08MN001",2,1.290944722
"FW08MN002",1,1.041023761
"FW08MN002",2,1.041023761
"FW08MN004",1,1.066662174
"FW08MN009",1,1.115260949
"FW08MN016",1,1.083071983
"FW08MN016",2,0.637834211
"FW08MN023",1,0.759721795
"FW08MN032",1,0.888002014
"FW08MN039",1,0.888152301
"FW08MN041",1,1.159189535
"FW08MN043",1,1.30231145
"FW08MN045",1,0.709547561
"FW08MN047",1,0.844800202
"FW08MN050",1,1.303267056
"FW08MN056",1,1.052108841
"FW08MN057",1,1.223929705
"FW08MN060",1,0.973632658
"FW08MN061",1,1.189264787
"FW08MN065",1,1.188880933
"FW08MN068",1,0.449596818
"FW08MN070",1,1.125310102
"FW08MN076",1,1.058028136
"FW08KY007",1,0.758823496
"FW08KY009",1,1.23322726
"FW08KY056",1,0.594989518
"FW08MN080",1,1.198781813
"FW08MN093",1,0.870841721
"FW08MN119",1,1.232120192
"FW08RMN9018",1,0.822459247
"FW08RMN9038",1,0.821381163
"FW08RMN9064",1,1.052047378
"FW08RMN9075",1,1.247082712
"FW08RMN9083",1,0.878841843
"FW08RMN9087",1,0.748434786
"FW08RMN9093",1,0.924219471
"FW08RMN9100",1,0.780126556
"FW08MA003",1,0.811356921
"FW08MA005",1,0.699558398
"FW08MA009",1,1.013847519
"FW08MA009",2,1.070172381
"FW08MA012",1,0.557604837
"FW08MA015",1,0.621682438
"FW08MA016",1,1.057850213
"FW08MA019",1,0.956877129
"FW08MA021",1,0.680221809
"FW08MA020",1,0.612113598
"FW08MA023",1,0.64180952
"FW08MA026",1,0.554084265
"FW08TN003",1,0.96229617
"FW08TN009",1,0.236305928
"FW08TN012",1,0.439373328
"FW08TN016",1,0.471788126
"FW08TN028",1,1.123014048
"FW08VT019",1,0.957764725
"FW08TN032",1,0.376904642
"FW08TN033",1,0.381834402
"FW08TN037",1,0.664181989
"FW08TN039",1,0.500035422
"FW08TN040",1,0.673854139
"FW08TN044",1,0.562117781
"FW08TN051",1,0.657160229
"FW08TN068",1,0.891683012
"FW08RTN9004",1,0.7669912
"FW08RTN9005",1,0.823858379
"FW08RTNECO65J05",1,0.809845931
"FW08RTNECO65E08",1,0.874598578
"FW08RI001",1,0.995703203
"FW08RI001",2,1.066824861
"FW08RI003",2,0.274673612
"FW08RI004",1,0.998072203
"FW08RI004",2,0.85549046
"FW08RI003",1,0.274673612
"FW08RI005",1,0.42514551
"FW08RI006",1,0.441540727
"FW08RI007",1,0.642513554
"FW08RI008",1,0.797338069
"FW08RI009",1,0.442797338
"FW08RI010",1,0.810377171
"FW08RI011",1,0.571123159
"FW08RI012",1,0.345598549
"FW08RI013",1,0.564400554
"FW08RI016",1,0.501235343
"FW08RI017",1,0.749367137
"FW08RI017",2,0.695840913
"FW08MN005",1,0.887755229
"FW08MN006",1,0.744076578
"FW08MN008",1,0.966020162
"FW08MN010",1,1.113684181
"FW08MN011",1,1.416953505
"FW08MN053",1,0.7625198
"FW08NC001",1,0.709199886
"FW08NC001",2,1.200184423
"FW08NC002",1,1.103089262
"FW08NC002",2,1.060662752
"FW08NC003",1,0.729729476
"FW08NC008",1,1.068739992
"FW08NC010",1,0.556236379
"FW08NC011",1,0.927297684
"FW08NC012",1,1.089469349
"FW08NC013",1,0.721293711
"FW08NC015",1,0.59974724
"FW08AR001",1,0.988545401
"FW08AR002",1,0.886137636
"FW08AR069",1,1.041868309
"FW08AR112",1,0.315493098
"FW08AR145",1,0.636851238
"FW08AR146",1,0.988716041
"FW08AR148",1,0.532950454
"FW08AR153",1,0.717702388
"FW08NC023",1,1.01629972
"FW08NC026",1,0.728149018
"FW08NC035",1,0.443633049
"FW08NC036",1,0.518582098
"FW08NC037",1,0.937931109
"FW08NC040",1,0.931557109
"FW08NC044",1,1.044091346
"FW08NC046",1,0.613723303
"FW08NC061",1,0.313845884
"FW08NC079",1,0.249206699
"FW08NC083",1,0.76024788
"FW08NC086",1,1.059501995
"FW08NC096",1,0.510826394
"FW08NC102",1,0.679188238
"FW08NC116",1,0.527906429
"FW08NC117",1,0.716771317
"FW08NC120",1,0.618173985
"FW08NC139",1,0.672749612
"FW08NC145",1,0.873299316
"FW08NC158",1,0.993812805
"FW08RNC9040",1,0.282787158
"FW08RNC9085",1,0.704886111
"FW08RNC9102",1,1.035255755
"FW08WA029",1,0.824223582
"FW08WA001",1,1.142819729
"FW08WA122",1,0.783181485
"FW08IN001",2,1.214528617
"FW08NJ004",1,0.614799119
"FW08NJ004",2,0.819732158
"FW08NJ005",1,0.218263017
"FW08NJ005",2,0.509280373
"FW08NJ007",1,0.337873929
"FW08NJ011",1,0.495226765
"FW08NJ013",1,0.868579408
"FW08NJ016",1,0.911945774
"FW08RNJ9001",1,0.626781433
"FW08RNJ9002",1,0.95600181
"FW08AR124",1,0.863848212
"FW08CO023",1,0.881654428
"FW08CO032",1,0.0976
"FW08CO046",1,1.26225515
"FW08CO047",1,0.363035557
"FW08CO049",1,0.560328305
"FW08CO055",1,0.829261829
"FW08CO059",1,0.496480643
"FW08CO062",1,0.801810281
"FW08CO066",1,0.684910955
"FW08CO083",1,1.022208573
"FW08CO125",1,1.104564681
"FW08CO143",1,0.628599795
"FW08PA010",1,0.949841556
"FW08PA017",1,0.870888809
"FW08PA019",1,0.991628266
"FW08PA021",1,1.111976779
"FW08PA038",1,0.853473423
"FW08RPA9001",1,0.963152471
"FW08RPA9002",1,0.583650172
"FW08RPA9003",1,1.048283875
"FW08CO054",1,0.634416571
"FW08NY003",1,0.330059382
"FW08NY009",1,0.735540603
"FW08NY011",1,0.781898656
"FW08NY046",1,0.359672769
"FW08NY047",1,0.80814779
"FW08NY048",1,0.636141985
"FW08NY049",1,0.402996108
"FW08NY051",1,0.421231696
"FW08NY052",1,0.671362781
"FW08NY053",1,0.398047349
"FW08NY055",1,0.994331582
"FW08NY076",1,1.144616325
"FW08NY081",1,1.126195772
"FW08NY084",1,0.922776527
"FW08NY088",1,0.927633041
"FW08RNY9003",1,0.653016728
"FW08RNY9006",1,0.766106224
"FW08RNY9001",1,0.921652702
"FW08PA015",1,0.646235301
"FW08PA015",2,0.718039223
"FW08PA020",1,0.451866745
"FW08OH001",1,0.242365466
"FW08OH002",1,0.20843741
"FW08OH002",2,0.972707914
"FW08OH006",1,0.674313222
"FW08OH008",1,0.464915299
"FW08OH008",2,0.723201577
"FW08OH011",1,0.624162579
"FW08OH013",1,0.324762027
"FW08OH015",1,0.426812897
"FW08OH020",1,0.353214074
"FW08OH022",1,0.989303663
"FW08OH025",1,0.20700274
"FW08OH026",1,0.527655731
"FW08OH029",1,0.772683518
"FW08OH030",1,0.150755906
"FW08OH036",1,0.374613254
"FW08OH037",1,0.4155296
"FW08OH040",1,0.972660488
"FW08OH044",1,1.012803426
"FW08OH050",1,0.61244933
"FW08OR003",1,1.08737312
"FW08OR012",1,1.082917838
"FW08OR023",1,0.994743932
"FW08OR023",2,1.350009622
"FW08OR025",1,0.552878644
"FW08OR026",1,1.100509116
"FW08OR028",1,0.482228915
"FW08OR028",2,0.482228915
"FW08OR030",1,0.298704445
"FW08OR041",1,1.007386942
"FW08OR046",1,0.398598788
"FW08OR055",1,1.151023031
"FW08OR056",1,0.490133589
"FW08OR061",1,1.227650568
"FW08OR064",1,0.329620368
"FW08OR065",1,0.716468808
"FW08OR066",1,1.089685717
"FW08OR071",1,0.229655457
"FW08OR074",1,0.511421908
"FW08VA003",1,0.565755446
"FW08VA004",1,0.726815449
"FW08VA009",1,1.230763124
"FW08VA017",1,1.092126935
"FW08VA019",1,0.811097223
"FW08VA020",1,0.528523278
"FW08VA021",1,1.262358364
"FW08VA025",1,0.789578412
"FW08VA032",1,1.263405994
"FW08VA033",1,0.934977589
"FW08VA035",1,0.985398943
"FW08VA036",1,0.940287584
"FW08VA038",1,1.000186505
"FW08VA038",2,1.077123928
"FW08VA039",1,0.909985016
"FW08VA044",1,0.788746161
"FW08VA045",1,0.981053875
"FW08VA047",1,1.068469388
"FW08VA048",1,0.697861861
"FW08RVA9005",1,0.978033362
"FW08RVA9017",1,1.029985211
"FW08RVA9089",1,0.76186339
"FW08FL007",1,0.689503849
"FW08FL023",1,0.909908729
"FW08FL033",1,0.395070482
"FW08FL081",1,0.0849
"FW08FL083",1,0.557187913
"FW08FL091",1,0.241051865
"FW08FL095",1,0.120474905
"FW08FL096",1,0
"FW08FL124",1,0.0823
"FW08RFL9046",1,0.706874611
"FW08GA002",1,0.263581519
"FW08GA008",1,0.883760539
"FW08GA008",2,1.148888701
"FW08GA009",1,0.823923295
"FW08GA010",1,1.128007999
"FW08GA012",1,1.353348317
"FW08GA024",1,0.662196986
"FW08GA025",1,1.046796855
"FW08GA028",1,0.549592675
"FW08GA029",1,1.257493126
"FW08GA030",1,0.719303235
"FW08GA071",1,0.744327608
"FW08GA081",1,0.793955572
"FW08GA095",1,0.0881
"FW08RGA9005",1,1.01857109
"FW08RGA9007",1,0.849808421
"FW08OR057",1,1.335406318
"FW08GA002",2,0.263581519
"FW08GA041",1,0.0938
"FW08GA044",1,0.168826007
"FW08GA054",1,0.669415731
"FW08GA064",1,0.880845292
"FW08GA069",1,0.357248596
"FW08GA091",1,0.219874269
"FW08GA095",2,0.264243389
"FW08GA113",1,0.783884287
"FW08GA115",1,0.66691923
"FW08GA123",1,0.524662186
"FW08GA133",1,0.266657335
"FW08GA155",1,0.126176176
"FW08RFL9030",1,0.531202204
"FW08FL005",2,0.76551081
"FW08FL006",2,0.479227585
"FW08FL009",1,0.529488289
"FW08FL010",1,0.338455884
"FW08FL015",1,0.81167968
"FW08FL026",1,0.853597835
"FW08FL031",1,0.701803656
"FW08FL048",2,0.851793784
"FW08FL064",2,0.477766921
"FW08FL075",1,0.66142256
"FW08RFL9013",1,1.147479757
"FW08RFL9028",1,0.943269839
"FW08GA059",1,0.972334218
"FW08RFL9037",1,0.172613006
"FW08RFL9051",1,0.876021613
"FW08WA030",1,0.179384731
"FW08WA036",1,0.111286114
"FW08WA017",1,0.784975168
"FW08GA006",2,1.128117531
"FW08GA020",1,0.0858
"FW08GA022",1,0.758825964
"FW08RGA9006",1,0.896334561
"FW08RGA9004",1,1.046437883
"FW08NC021",2,1.092543005
"FW08AZ077",1,0.736690461
"FW08AZ007",1,1.034915607
"FW08AZ073",1,0.589084112
"FW08AZ057",1,0.589084112
"FW08AZ013",1,0.737237673
"FW08AZ045",1,0.70739926
"FW08AZ098",1,0.55498931
"FW08AZ034",1,0.776985033
"FW08AZ009",1,0.706900934
"FW08AZ109",1,0.825299137
"FW08AZ093",1,0.589114601
"FW08WA006",1,1.230138498
"FW08WA040",1,0.99261667
"FW08WA016",1,0.335345229
"FW08WA001",2,1.27191765
"FW08WA015",1,1.208854548
"FW08WA033",1,0.980653791
"FW08WA041",1,0.355817407
"FW08WA109",1,0.753313022
"FW08PA003",1,0.573789215
"FW08RMD9052",1,1.125644807
"FW08RVA9215",1,0.556636243
"FW08RWV9020",1,1.303042161
"FW08RWV9035",1,0.874832429
"FW08RWV9001",1,0.92682557
"FW08PA014",1,0.927087251
"FW08PA013",1,0.685772805
"FW08PA006",1,0.94033384
"FW08PA030",1,0.742680107
"FW08WA015",2,1.162353444
"FW08TX035",1,0.792202053
"FW08TX005",1,1.043610394
"FW08TX042",1,0.924847836
"FW08RUT90520",1,1.02019853
"FW08RUT95790",1,1.31064551
"FW08RUT90790",1,0.870508376
"FW08RUT90340",1,1.331319505
"FW08RUT99066",1,0.786038601
"FW08RUT95825",1,0.953535006
"FW08RUT95821",1,0.842845766
"FW08RUT95820",1,1.063645739
"FW08RUT98755",1,0.761536268
"FW08TX053",1,0.714689363
"FW08TX043",1,1.188837777
"FW08TX037",1,0.492551588
"FW08TX057",1,0.742870916
