"SITE_ID","VISIT_NO","DATE_COL","YEAR","STATE","AG_ECO9","LAT_DD83","LON_DD83","STRAH_ORD","MMI_BENT","OE_SCORE_OLD","OE_SCORE","AMMONIA_N_RESULT","ANC_RESULT","CHLORIDE_RESULT","COLOR_RESULT","COND_RESULT","DOC_RESULT","MAGNESIUM_RESULT","SODIUM_RESULT","POTASSIUM_RESULT","NTL_RESULT","PTL_RESULT","SULFATE_RESULT","TSS_RESULT","TURB_RESULT","PROTOCOL","XDEPTH_CM","SDDEPTH_CM","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RPRAT","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XC","XCMGW","QR1","QRVEG1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG","REALM","W1H_CROP","XSLOPE_use","XWIDTH_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","QLow_cl","LQLow_cl","LOE_QLow_cl","LOE_Qbkf_cl","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","WQII","H2O_dD","H2O_d18O","d.excess","AG_ECO5","MAST_SY","MSST_SY","MWST_SY","PSUMPY_SY_PT","PSUMPY_SY_WS","TMEAN_PWSY_PT","TMEAN_PWSY_WS","TMEAN_WSY_PT","TMEAN_WSY_WS","TMEAN_SSY_PT","TMEAN_SSY_WS","TMEAN_SY_PT","TMEAN_SY_WS","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","BFIWs","ElevWs","PermWs","RunoffWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PCTOW_WS","PCTICE_WS","PCTURBOP_WS","PCTURBLO_WS","PCTURBMD_WS","PCTURBHI_WS","PCTDECID_WS","PCTCONIF_WS","PCTMXFST_WS","PCTSHRB_WS","PCTGRS_WS","PCTHAY_WS","PCTCROP_WS","PCTWDWET_WS","PCTHBWET_WS","PCTOW_WsRp100","PCTICE_WsRp100","PCTURBOP_WsRp100","PCTURBLO_WsRp100","PCTURBMD_WsRp100","PCTURBHI_WsRp100","PCTDECID_WsRp100","PCTCONIF_WsRp100","PCTMXFST_WsRp100","PCTSHRB_WsRp100","PCTGRS_WsRp100","PCTHAY_WsRp100","PCTCROP_WsRp100","PCTWDWET_WsRp100","PCTHBWET_WsRp100","PCTIMP_WS","PCTIMP_WsRp100"
"MTSS-1297",1,2014-08-27,"2014","MT","WMT",48.60301,-113.8529,2,29.87,0.960960424,0.960960424,0.007,181.47,0.077,16,21,1.58,0.619,0.848,0.287,0.183,113,0.92,0,1.46,"WADEABLE",18.98979592,10.25499114,0.482705882,5.725220598,3.627272727,0.290909091,0.581818182,1.152828153,149,-1.049103886,81.73076923,59.09090909,64.77272727,78.40909091,0.762762499,-1.811866385,-2.591210043,3.092783505,96.90721649,NA,0,0,0.277272727,0.265909091,1.361363636,0.365735984,89.03743316,80.88235294,0.078409091,0.106818182,0.281818182,0.855681818,0.758973457,0.485056818,0,0,0,0,0,"WADEABLE",0,1.996007984,2.205882353,"1 Low","Poor",-1.953460143,"Good",-0.072002259,"Good",0.292324796,NA,NA,NA,NA,NA,NA,"R",10,10,0,8,9.810126582,10,10,10,84.76,-121.51,-16.26,8.61,"West",7.172789829,12.73340296,1.311285941,1126.795776,2152.994508,-6.385421276,-8.00143121,-6.171142101,-7.732655479,17.33724976,15.23063875,4.75113821,2.821261004,0,0,1576.00132,7.331315258,2.279836602,-10.51224696,68.64097164,1812.566602,5.905520921,881,18,8,155,0.210614996,0.709070486,0,0,0,0,0.070204999,73.64504353,0.765234485,14.65178321,0.358045493,0,0,0.014041,0,0,0,0,0,0,0,0.446229362,84.29272646,1.070950469,8.567603748,0.35698349,0,0,0.089245872,0,0,0
"MTSS-1302",1,2014-08-26,"2014","MT","WMT",48.78631,-115.995,1,71.18,1.049811555,1.049811555,0.003,336.64,0.097,7,37.7,1.19,0.805,1.51,0.454,0.103,21,1.938,0,1.66,"WADEABLE",33.7,13.5486404,2.609428571,8.345952688,7.027272727,0.554545455,1.327272727,1.064786721,158.4,1.99753393,46.54545455,0,2.857142857,12.38095238,2.631598013,-0.634064083,-0.822942594,36,64,0.247654382,0,0.004545455,0,0.122727273,0.790909091,0.034625198,95.18716578,85.42780749,0.2125,0.125,0.577272727,1.3875,0.798011729,0.724375,0.266676444,0.363654545,0,0.363654545,0,"WADEABLE",0,8.459791667,6.852380952,"2 Medi","Good",-0.161754114,"Good",0.20491546,"Good",0.099900345,16.03388323,1.205038717,0.722687369,-0.141049536,0.802190587,0.625078736,"R",10,10,10,10,8.544303797,10,10,10,98.18,-117.43,-16.08,11.18,"West",7.355871018,12.85237369,1.476711554,1612.15625,1676.236392,-6.322396278,-6.428800864,-6.00822401,-6.08811348,17.35068512,17.44165963,4.647431374,4.595860654,0,0,1318.028383,8.232714034,3.878853739,-0.479036773,67,1633.858953,5.008088245,396.2089748,15,7,135,0,0,0,0,0,0,0,96.63937111,0,3.11824435,0.24238454,0,0,0,0,0,0,0,0,0,0,0,95.94067135,0,4.059328649,0,0,0,0,0,0.005306256,0.041373927
"MTSS-1305",1,2014-07-29,"2014","MT","WMT",46.94766,-112.3603,1,86.92,1.244805337,1.244805337,0.008,2394.68,0.4,7,241,0.96,16.95,2.282,1.067,0.041,33,5.879,0.2,0.01,"WADEABLE",10.52,5.284801559,0.126736842,3.176988521,2.222727273,0.160909091,0.326363636,1.275292058,149,0.956573543,41.63636364,5.714285714,15.23809524,41.9047619,1.765535532,-0.808961989,-0.641708903,54,46,0.301995107,0,0,0,0.004545455,0.95,0.000350256,91.17647059,78.74331551,0.059090909,0.159090909,0.290909091,1.106818182,0.678175118,0.598068182,0.433487579,0.765186364,0,0.765186364,0,"WADEABLE",0,3.641666667,1.344736842,"2 Medi","Good",0.235751654,"Good",0.040616606,"Good",0.083289015,0.186088676,-0.730280054,0.005995869,-2.22214788,-0.734080063,-0.988945589,"S",10,10,10,10,10,0,10,10,87.5,-136.07,-18.25,9.97,"West",7.201403209,12.07562779,2.3689488,464.9351196,482.8295471,-6.782223701,-6.933929783,-6.624661922,-6.765482329,16.67999649,16.57605989,4.134147167,3.99996061,0,0,614.9370945,9.617328231,3.442745747,-6.578995664,68,1858.801029,3.21,106.9953129,11,6,100,0,0,0,0,0,0,0,96.90649168,0.468713382,2.06233888,0.539020389,0,0,0.023435669,0,0,0,0,0,0,0,0,99.83050847,0,0,0,0,0,0.169491525,0,0,0
"MTSS-1319",1,2014-08-28,"2014","MT","NPL",47.25983,-110.846,2,64.07,1.248586323,1.248586323,0.011,3702.92,1.801,16,620,2.12,25.35,13.42,2.141,0.63,67,149.672,3.6,3.29,"WADEABLE",16.58746667,8.076150504,0.17661,7.110581566,1.345454545,0.190909091,0.463636364,1.886509006,149,-0.7811949,88.18181818,60,61.9047619,68.57142857,1.44949871,-2.23069361,-2.080184426,16.66666667,83.33333333,0.428671943,0,0,0.286363636,0,0.575,0,98.12834225,58.02139037,0,0.01,0.25,0.102272727,0.389377149,0.146022727,0.588785047,1.431818182,0,0,1.431818182,"WADEABLE",0,1.438571429,1.055,"2 Medi","Good",-0.626356587,"Medi",-0.5590989,"Good",0.214753138,0.089824275,-1.04660628,0.006261554,-2.203317888,-0.627025706,-0.98816242,"S",10,10,10,8.676789588,10,10,10,10,98.35,-141.84,-18.49,6.1,"Great Plains",7.272582509,13.6153079,2.280514548,380.0640564,386.9916077,-5.543179989,-6.226349757,-5.589588642,-6.237499056,18.96606827,18.14433554,6.077541351,5.410746894,0,0,499.0175883,12.68459914,5.647497389,-11.23906135,72,1509.008619,2.407077488,135,11,4,90,0,0,0.020705005,0,0,0,0,0.947253999,0.186345049,86.6659765,12.16419069,0,0,0.015528754,0,0,0,0.039572616,0,0,0,0,0.197863079,0.197863079,96.95290859,2.493074792,0,0,0.118717847,0,0.000931725,0.000395726
"MTSS-1321",1,2014-08-28,"2014","MT","WMT",45.64859,-114.3548,1,77.73,1.108961254,1.108961254,0.006,221.78,0.203,18,25.4,1.77,0.814,1.692,0.664,0.065,35,0.904,0,0.4,"WADEABLE",16.46,8.198567562,0.34005,5.213155537,2.627272727,0.318181818,0.654545455,1.484986125,149,1.069886245,52.54545455,5.714285714,18.0952381,33.33333333,1.838439435,-0.76855319,-0.893842312,38.25503356,61.74496644,0.316716618,0,0.022727273,0.009090909,0.231818182,0.915909091,0.099442187,91.44385027,85.29411765,0.126136364,0.038636364,0.334090909,1.289772727,0.778047225,0.680397727,0.250009375,0.33335,0,0.33335,0,"WADEABLE",0,4.342095238,1.995,"2 Medi","Good",-0.070749234,"Good",0.153125814,"Good",0.148131986,0.736037114,-0.133100286,0.018646738,-1.729397141,-0.585816188,-0.594915766,"R",10,10,9.782608696,10,10,10,10,10,99.73,-133.81,-17.88,9.25,"West",6.579742942,10.68084928,0.845927993,848.1311646,856.323817,-6.027287006,-6.070294688,-5.34133625,-5.383019033,16.42689896,16.40517992,3.985242844,3.95433183,0,0,954.087716,9.255369953,3.109739158,-3.039721296,70.99570815,2047.903102,12.04947137,288,13,6,116,0,0,0,0,0,0,0,59.30074322,0,38.37537946,2.323877316,0,0,0,0,0,0,0,0,0,0,0,87.80487805,0,11.47244806,0.722673893,0,0,0,0,0,0
"MTSS-1326",1,2014-08-13,"2014","MT","NPL",48.43206,-113.1133,2,76.2,1.093503166,1.093503166,0.01,3623.69,0.595,20,424,2.93,23.1,9.34,1.574,0.239,21,51.453,7.6,5.73,"WADEABLE",13.26666667,5.799405971,0.26205,3.602044183,3.581818182,0.272727273,0.6,1.133759845,149,1.705485778,47.45454545,2.857142857,4.761904762,29.52380952,1.758625192,-0.053139414,-0.08473571,39.33333333,60.66666667,0.271510868,17.14285714,0.1,0,0,0.090909091,0.000217354,23.26203209,2.406417112,0,0.478409091,0,0.352272727,0.363385575,0.258522727,0.400012,0.6667,0,0,0.6667,"WADEABLE",0,2.269761905,2.15,"2 Medi","Good",1.668492076,"Good",-0.019794385,"Poor",-0.562532228,0.805048707,-0.094177843,0.014164208,-1.848807693,-0.261694727,-0.028167733,"R",10,10,10,10,10,0,10,10,87.5,-131.22,-16.57,1.32,"Great Plains",7.316171381,13.78500299,2.638427871,598.6430054,650.9838896,-7.044006348,-7.272367521,-7.054225445,-7.256305497,16.77629471,16.55716312,3.973155737,3.749910855,0,0,634.4616585,10.14503657,4.06371973,-10.15113519,69.23463329,1498.233911,2.370082919,393.4473867,11,6,94,0.106991922,0,0.679398705,0.256780613,0.026747981,0,0.358422939,0.486813246,0.181886268,11.99379447,82.36773124,2.578505323,0,0.310276574,0.476114053,0.20376974,0,1.146204789,0.585838003,0.10188487,0,0.662251656,1.859398879,0.152827305,20.60621498,71.14111055,2.419765665,0,0.30565461,0.815078961,0.155994222,0.333163525
"MTSS-1328",1,2014-09-16,"2014","MT","NPL",47.06133,-110.2411,2,92.87,0.856013489,0.856013489,0.012,4608.12,3.464,9,807,1.71,45.91,11.6,3.123,0.359,26,211.515,2.8,4.07,"WADEABLE",22.40666667,8.040248307,0.31649,7.841995024,2.318181818,0.381818182,0.690909091,2.100303038,149,-1.739812471,98.90909091,84.76190476,92.38095238,97.14285714,1.318880702,-3.058693174,-2.842345935,5.333333333,94.66666667,0.349984901,0,0.095454545,0.05,0,0.527272727,0,66.84491979,58.42245989,0,0.021428571,0.002272727,0.210227273,0.370278287,0.194602273,0.628169852,1.6894,0.030304545,0.1894,1.5,"WADEABLE",0,0.576761905,1.464,"3 High","Poor",-1.857562529,"Good",-0.215511175,"Good",0.167263819,0.480210322,-0.318568509,0.01308171,-1.883335498,-0.557502929,-0.435254329,"S",10,10,10,10,10,10,10,10,100,-133.48,-16.95,2.13,"Great Plains",7.237915456,12.68360925,2.025560631,274.1773987,292.7560654,-6.40811348,-7.337260978,-6.388422489,-7.29275185,17.66345978,16.46159698,5.003790379,4.041886181,0,0,450.0947485,11.65361085,4.582782567,-8.434470369,69.48390524,1687.984826,3.650939847,29,11,5,87,0,0,0.050711164,0.019318539,0.004829635,0,0,27.0362947,0.248726184,50.35135592,22.26944532,0.007244452,0,0.007244452,0.004829635,0,0,0.219557507,0.101334234,0.033778078,0,0,24.70866408,1.03023138,55.21026854,18.61172099,0,0,0.050667117,0.033778078,0.157277052,0.641614592
"MTSS-1330",1,2014-09-04,"2014","MT","NPL",48.18282,-104.6439,2,32.08,0.602253602,0.602253602,0.017,16474.8,15.995,110,3720,21.47,92.69,795.8,16.7,1.828,159,1185.939,11,9.61,"WADEABLE",64.82,13.96921579,8.5471,21.88351834,17.72727273,0.909090909,1.372727273,1.541469998,435.6,-2.110924375,100,100,100,100,1.120931163,-3.231855538,-3.107403691,0,100,0.337604417,0,0.206818182,0.177272727,0,0.090909091,0,35.82887701,0.668449198,0,0.015789474,0,0.065909091,0.273093283,0.129659091,0.628169852,1.6894,0,0.1894,1.5,"WADEABLE",0,0.144090909,12.635,"3 High","Poor",-2.076888536,"Medi",-0.641541295,"Medi",-0.367419576,15.0118228,1.176433429,0.670623656,-0.173521131,1.111898347,1.031489434,"S",10,8.846643528,2.292768959,0,10,NA,0.5,10,59.48,-98.28,-10.82,-11.74,"Great Plains",11.39662043,21.33675628,2.641218472,309.1614075,309.1333203,-11.10615158,-10.87467907,-10.15196896,-9.916667361,20.69768524,20.55357912,5.258609295,5.260364677,0,0,344.6741802,13.13985517,5.990191281,-18.04538282,24,664.6464013,2.287394461,16,10,4,70,0.070466144,0,0.629924623,0.217804446,0.012812026,0,0.15801499,0,0.05551878,5.940509492,77.5896308,1.697593474,13.42486814,0.010676689,0.192180393,0.097871299,0,2.960606802,0.415953022,0,0,0.489356496,0,0.04893565,12.45412283,78.56618547,1.223391241,1.859554686,0.122339124,1.761683386,0.116717559,0.34352826
"MTSS-1331",1,2014-09-10,"2014","MT","WMT",46.07445,-114.0615,1,47.75,0.83948825,0.83948825,0.004,1232.4,0.526,0,133.3,2.14,3.508,4.346,1.63,0.096,41,2.939,0.6,0.75,"WADEABLE",12.46,5.983904586,0.1925,2.606337808,3.168181818,0.4,0.609090909,1.042324588,149,1.598474251,46.54545455,0.952380952,11.42857143,20,2.408305377,-0.809831125,-0.972663122,52,48,0.209176389,0,0,0,0.031818182,0.784090909,0.018379055,91.17647059,64.30481283,0,0.056818182,0.011363636,0.297727273,0.419979099,0.233977273,0.656090686,1.90774329,0,1.301652381,0.606090909,"WADEABLE",0,8.094333333,1.6175,"3 High","Good",-0.022309436,"Poor",-0.45889359,"Good",0.062169549,3.388436684,0.529999375,0.018416759,-1.734786804,-0.481934602,0.132623067,"S",10,10,8.47826087,10,10,10,10,10,98.1,-132.89,-17.53,7.33,"West",6.975096868,11.83786861,1.310025659,457.2529297,473.7016998,-4.618706226,-4.927069968,-4.141316414,-4.41585493,17.07012749,17.00304529,5.410592079,5.11672342,0,0,625.1775886,10.14385499,4.305660943,-6.779504894,71,1853.689743,16.72881197,288,12,6,111,0,0,0,0,0,0,0,3.230485232,0,93.23575949,1.859177215,0,0,0,0,0,0,0,0,0,0,0,0.523012552,0,93.51464435,2.928870293,0,0,0,0,0,0
"NCRO-1015",1,2014-06-09,"2014","NC","CPL",34.32929,-79.03643,5,53.38,1.205819217,1.205819217,0.053,133.87,9.239,145,63.7,12.95,1.157,6.897,2.367,1.081,97,3.933,4.8,2.69,"BOATABLE",162,43.27501904,60.62,59.87605409,53.81818182,0.690909091,1.172727273,NA,1479.963906,-2.110924375,NA,100,100,NA,0.09126282,-2.202187195,-2.004936765,0,100,36.96052722,NA,0.036363636,0.009090909,0.081818182,0.231818182,0.086169091,91.31016043,NA,0.405681818,0.072727273,0.861363636,1.021590909,0.802047534,0.559715909,0,0,0,0,0,"BOATABLE",0,0.011697822,38.72727273,"1 Low","Medi",-1.080886765,"Medi",-0.091464695,"Good",-0.046031048,18.23866438,1.260993032,4.271638863,0.630594529,-0.068455964,-0.487388632,"S",7.38363782,9.992033577,6.4,2.129032258,10,10,10,10,82.38,-20.39,-3.87,10.55,"Coastal Plains",14.71347203,23.83938748,7.463069557,1169.256348,1115.99997,7.242147923,6.347588475,6.065208912,5.157799151,25.68327141,25.68178162,16.31903076,16.05157486,0,0,1185.436895,22.89629832,16.54115935,-0.088521456,58.2443786,69.26904056,10.90123795,387.0199388,11,6,103,0.711639701,0,6.131005209,3.369532262,1.03346104,0.285466222,1.3138833,20.64284336,1.494198065,3.340536369,2.99382597,0.894462666,28.37057964,28.49982084,0.770623742,0.484140359,0,3.665661019,1.503581209,0.441256132,0.091787294,1.174802131,13.99793855,2.683837913,1.873551717,1.452044901,0.375425081,11.86745764,59.64500135,0.710599175,2.409727406,1.058298098
"NDLS-1063",1,2014-08-12,"2014","ND","NPL",46.02672,-101.3583,3,31.05,1.378541904,1.378541904,0.011,7987.53,2.571,79,1154,12.29,4.979,262.6,5.483,1.254,145,200.382,55.1,97.16,"WADEABLE",45.53061224,27.5067767,1.542882353,37.40740263,6.872727273,1.563636364,3.445454545,1.068892559,148.5,-0.027756424,86.36363636,25.71428571,47.61904762,78.0952381,1.764720754,-1.792477178,-2.003849497,0,100,0.821587956,0,0.279545455,0.140909091,0,0.486363636,0,43.1372549,11.22994652,0,0.218181818,0,0.086363636,0.343916825,0.138863636,0.400012,0.6667,0,0,0.6667,"WADEABLE",0,0.516296296,3.047058824,"2 Medi","Good",-0.548904616,"Medi",-0.730888463,"Good",0.314288493,15.7886569,1.198345187,0.063262197,-1.198855729,-0.012182529,0.984354515,"R",10,10,3.527336861,0,0.299232737,10,9.5,10,66.66,-67.29,-7.07,-10.71,"Great Plains",11.71662564,19.6349764,2.865532125,231.0375977,237.6444888,-11.56783867,-11.19799565,-11.06365585,-10.68404687,19.87190819,19.99508578,5.240292549,5.40855998,0,0,421.2121723,13.51654312,6.717883772,-16.47939933,19.16822917,681.2503236,3.925619022,17.58196449,9,3,63,0.350971495,0,0.466381041,0.267181003,0.009485716,0,0.330419111,0,0.012647621,0.045847628,91.40910313,0.006323811,6.908763221,0.02371429,0.159676221,0.069521691,0,0.250278087,0.187708565,0,0,0.90378198,0,0.055617353,0.027808676,95.05005562,0,2.86429366,0.041713014,0.549221357,0.137337359,0.082313682
"NDLS-1064",1,2014-07-17,"2014","ND","NPL",46.78429,-102.6111,4,49.57,0.899157373,0.899157373,0.023,6464.55,12.056,37,1932,12.35,89.67,215.9,11.44,1.464,75.1,778.254,14.7,8.32,"WADEABLE",61.38,26.31463855,3.048975,34.87629798,8.918181818,1.1,3.045454545,1.262208468,158.4,0.380506062,66.72727273,26.66666667,41.9047619,49.52380952,1.329616153,-0.949110091,-1.084431459,16,84,0.568202965,0,0.036363636,0.036363636,0.01,0.614545455,8.21e-05,41.44385027,0.802139037,0.002272727,0.180681818,0.004545455,0.111363636,0.302675799,0.150113636,0.609467918,1.560609091,0,0.060609091,1.5,"WADEABLE",0,0.228472222,4.7625,"3 High","Good",0.035987657,"Medi",-0.535208289,"Good",0.476960825,8.623554155,0.935686295,0.179512989,-0.745904122,-0.274625007,0.221468321,"T",10,10,9.691358025,0,10,10,10,10,87.11,-100.95,-12.86,1.93,"Great Plains",12.32953178,20.98237745,2.930593192,306.8008728,293.6775952,-10.99040985,-10.61010448,-10.39763737,-9.991359934,19.01956177,19.06859465,4.704779148,4.836574962,0,0,404.6008372,12.71230338,6.062788639,-16.09912109,16.17960709,808.0111896,4.730466325,26.98105327,11,4,76,0.049614725,0,2.527126895,0.722010668,0.095109815,0.019344369,0.051943214,0.003403176,0.007701925,20.01515309,14.96860122,4.316660159,56.9071936,0.16371068,0.108006061,0.024944107,0,2.70412594,0.676262449,0.080375455,0.010162414,0.102547994,0.01108627,0.015705549,30.43088635,17.30104765,4.865948523,43.05168049,0.486872009,0.230040095,0.456487707,0.440947137
"NDLS-1065",1,2014-06-24,"2014","ND","NPL",47.14528,-101.3734,3,38.2,1.2576155,1.2576155,0.01,6981.02,7.21,30,1659,11.67,83.93,158.5,5.156,0.8,119,585.186,10.2,4.32,"WADEABLE",81.3,15.69951424,9.46045,15.84105151,15.38181818,0.918181818,2.2,2.755350219,356.4,-2.016257869,99.63636364,97.14285714,97.14285714,99.04761905,-0.523975569,-1.492282301,-1.297425048,0,100,0.194846882,0,0.05,0.325,0,0.140909091,5.29e-05,8.823529412,0,0,0.068181818,0,0.128409091,0.211671579,0.157784091,0.66497785,1.984877273,0,0.363654545,1.621222727,"WADEABLE",0.257586364,0.002777778,11.71,"3 High","Poor",-1.833485435,"Good",-0.177365073,"Good",-0.188531293,3.33506295,0.523104036,0.233011044,-0.632623494,0.41911218,0.214760564,"T",10,10,5.82010582,4.989154013,10,10,10,10,88.51,-107.76,-14,4.26,"Great Plains",11.8399274,19.35044742,2.663023564,389.7619629,363.4121601,-13.1362896,-13.04099294,-12.77793884,-12.68759425,18.92079926,18.86766108,3.892735958,3.879431683,0,0,441.4688103,12.14335331,5.644519145,-17.77923244,19.15628707,668.333422,6.057692275,21.21016721,10,3,74,0.072428018,0,3.09341115,0.220433099,0.041987257,0.001049681,0.372636905,0,0.009447133,0.098670054,44.76261455,14.20743804,36.41344852,0.131210178,0.530089118,0.047125353,0,3.327049953,0.292177191,0.042412818,0.004712535,0.692742696,0,0.023562677,0.009425071,37.92648445,24.25070688,31.29123468,0.348727615,1.691800189,0.228148257,0.256361923
"NDLS-1067",1,2014-06-16,"2014","ND","NPL",46.33039,-102.9981,3,19.62,0.603718621,0.603718621,0.02,8506.9,15.284,110,3510,35.97,171.2,500.3,11.24,2.254,169,1607.813,3.4,7.56,"WADEABLE",48.7448,27.19226582,2.3399275,29.82971312,7.327272727,0.327272727,1.359090909,1.376867721,178.2,-1.875818221,95.45454545,94.28571429,94.28571429,94.28571429,0.654917478,-2.530735699,-2.166697792,3,97,0.611956826,0,0.170454545,0.679545455,0,0.063636364,0.000139387,3.475935829,0.267379679,0,0.020454545,0,0,0.160645164,0.1,0.68421385,2.1667,0,0.272740909,1.893959091,"WADEABLE",0.393959091,0.127777778,5.275,"3 High","Medi",-1.384497978,"Poor",-1.582330982,"Medi",-0.536205604,0.577982754,-0.23808512,0.082084413,-1.085739306,-0.114551898,-0.602750615,"T",10,4.780246917,1.410934744,0,10,10,10,10,70.24,-88.8,-11.08,-0.15,"Great Plains",11.87342413,20.02247974,2.405073914,222.5524445,242.5675603,-10.28538513,-9.90860958,-9.670180321,-9.268460815,19.12313843,19.29782866,4.977147102,5.137621287,0,0,381.4939974,13.29798101,6.450058293,-15.34859019,17.98506018,887.8528167,7.424383661,18.12992149,8,2,62,0.260072689,0,1.995257981,0.505377844,0.043482185,0.001640837,0.013947116,0.130446554,0,15.04483588,20.37263412,6.283585886,54.55701499,0.16162246,0.491430728,0.227593784,0,1.612776644,0.671009261,0.043164338,0,0,0,0,28.92010673,34.65311568,4.304661749,28.64542458,0.337466646,0.576832522,0.324532977,0.353712133
"NDLS-1068",1,2014-07-08,"2014","ND","NPL",47.47418,-102.6896,3,48.8,0.908559764,0.908559764,0.012,10449.74,8.768,63,2620,18.84,81.4,472.4,8.317,0.959,73,968.13,43.3,13.96,"WADEABLE",67.64,25.79378209,1.6512,38.76292703,3.8,0.972727273,2.618181818,1.813390092,149,-1.248379313,90,72.38095238,72.38095238,90.47619048,1.529710857,-2.77809017,-2.85421119,6,94,0.573076981,0,0,0.059090909,0,0.218181818,0.004632639,29.67914439,0.668449198,0,0.131818182,0,0.3,0.333139299,0.235,0.571440816,1.3334,0,0.6667,0.6667,"WADEABLE",0,0.394761905,2.125,"2 Medi","Medi",-1.538088101,"Good",-0.149633252,"Good",0.009650277,3.891563395,0.59012411,0.130202592,-0.88538037,0.106539534,0.239955465,"S",10,10,9.87654321,1.540130152,10,10,10,10,89.27,-103.49,-13.01,0.61,"Great Plains",11.73303415,19.31904987,2.193226106,330.8479919,372.3922097,-11.78813553,-11.53314371,-11.31601524,-11.04492079,19.1072197,19.07191534,4.440029621,4.465103137,0,0,426.7003235,12.67205778,5.833180695,-17.20734015,15.43201763,733.5705118,8.945265748,19,10,4,74,0.113510626,0,0.63813957,0.657216987,0.28329963,0.036247091,8.829982067,0.211759319,0.287115113,59.37082682,15.56144836,4.559502461,9.343164562,0.054370636,0.053416765,0.057279733,0,0.411372631,0.302020412,0.203082691,0.010414497,18.92834826,0.083315976,1.004998959,59.27931681,11.53405541,3.702353676,4.176213289,0.20828994,0.098937721,0.518686329,0.292178713
"NDLS-1070",1,2014-07-09,"2014","ND","NPL",48.39032,-102.7695,4,67.55,0.814121816,0.814121816,0.043,8656.47,59.618,84,1884,23.85,107.9,242.2,12.52,1.803,249,573.324,46.2,10.81,"WADEABLE",80.9,15.56186741,4.5111,15.90241085,7.309090909,0.886363636,2.072727273,1.367897365,198,-1.00153841,86.27272727,64.76190476,64.76190476,86.66666667,0.925199783,-1.926738193,-2.139539664,0,100,0.196568737,0,0,0.022727273,0,0.207272727,0.000120232,19.2513369,0,0,0.098863636,0,0.115909091,0.228837149,0.152159091,0.71179442,2.469745455,0,0.969745455,1.5,"WADEABLE",0,0.08,5.78,"3 High","Medi",-1.315871531,"Medi",-0.404636917,"Good",0.067389162,7.933467516,0.899463048,0.605583734,-0.217825798,-0.000362902,0.007768344,"S",8.077999375,10,0,0,10,10,10,10,72.6,-87.62,-10.31,-5.16,"Great Plains",12.25271619,21.6554684,3.306528836,368.026001,370.4213382,-14.63896275,-15.21602332,-14.49316788,-15.05947595,18.80488014,18.53099764,3.035295248,2.70589018,0,0,409.2421943,10.45831216,3.940687039,-19.7949381,24.53225013,713.3375878,5.341689148,12.09909901,10,4,71,4.754661486,0,2.021334935,0.924067186,0.129362789,0.011993353,1.236059795,0.005541756,0.058229798,0.811660517,47.15273659,2.519844864,36.9961034,0.097187517,3.262109358,1.087136043,0,2.113066035,0.957923269,0.071892821,0.006800672,2.452128125,0.019430492,0.191390349,2.212161545,55.36427315,2.92914671,23.06885195,0.16224461,9.352867455,0.526805972,0.500636349
