"SITE_ID","VISIT_NO","DATE_COL","YEAR","SITETYPE","STATE_NM","AG_ECO3","AG_ECO9","AG_ECO5","US_L3CODE","US_L4CODE","LAT_DD83","LON_DD83","PROTOCOL","REALM","STRAH_ORD","OE_SCORE","AMMONIA_N_RESULT","ANC_RESULT","CHLORIDE_RESULT","COLOR_RESULT","COND_RESULT","DOC_RESULT","MAGNESIUM_RESULT","SODIUM_RESULT","POTASSIUM_RESULT","NTL_RESULT","PTL_RESULT","SULFATE_RESULT","TSS_RESULT","TURB_RESULT","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","WQII","H2O_dD","H2O_d18O","d.excess","MAST_SY","MSST_SY","MWST_SY","LDCBF_G08","XDEPTH_CM","SDDEPTH_CM","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RpRat","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XC","XCMGW","QR1","QRVeg1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG","W1H_CROP","XSLOPE_use","XWIDTH_use","Lpt01_XCMGW","Lpt01_XFC_NAT","LRBS_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","Qbkf_kmcl","LQbkf_kmcl","QLow_cl","LQLow_cl","QLow_kmcl","LQLow_kmcl","LOE_QLow_cl","LOE_Qbkf_cl","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","PSUMPY_SY_PT","PSUMPY_SY_WS","TMEAN_PWSY_PT","TMEAN_PWSY_WS","TMEAN_WSY_PT","TMEAN_WSY_WS","TMEAN_SSY_PT","TMEAN_SSY_WS","TMEAN_SY_PT","TMEAN_SY_WS","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","BFIWs","ElevWs","PermWs","RunoffWs","HydrlCondWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PCTOW_WS","PCTICE_WS","PCTURBOP_WS","PCTURBLO_WS","PCTURBMD_WS","PCTURBHI_WS","PCTDECID_WS","PCTCONIF_WS","PCTMXFST_WS","PCTSHRB_WS","PCTGRS_WS","PCTHAY_WS","PCTCROP_WS","PCTWDWET_WS","PCTHBWET_WS","PCTOW_WsRp100","PCTICE_WsRp100","PCTURBOP_WsRp100","PCTURBLO_WsRp100","PCTURBMD_WsRp100","PCTURBHI_WsRp100","PCTDECID_WsRp100","PCTCONIF_WsRp100","PCTMXFST_WsRp100","PCTSHRB_WsRp100","PCTGRS_WsRp100","PCTHAY_WsRp100","PCTCROP_WsRp100","PCTWDWET_WsRp100","PCTHBWET_WsRp100","PCTIMP_WS","PCTIMP_WsRp100","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100"
"NRS18_MT_10272","1","2019-07-11",2019,"PROB","Montana","WMTNS","WMT","West",17,"17x",46.36332162,-113.930266,"WADEABLE","WADEABLE",2,1.231909757,0.004,2067.78,0.312,8,206.4,1.19,4.01,1.569,1.842,0.053,13.689,2.357,"0.8",0.21,"S",10,10,10,10,10,10,10,10,100,-130.36,-17.25,7.61,6.69032762953408,10.9198193378604,1.01594646033196,2.325789954,27.05333333,8.28825211,0.6936,6.578600154,2.918181818,0.445454545,0.672727273,1.147786309,150,0.974385352,60.90909091,13.33333333,25.71428571,35.23809524,2.275397651,-1.301012299,-1.351404602,97.33333333,2.666666667,0.243171519,0,0,0,0.013636364,0.663636364,0.010424299,100,95.98930481,0.1,0.004545455,0.177272727,0.870454545,0.789286621,0.491704545,0,0,0,0,0,0,4.373333333,2.39047619,-0.05529306,-0.171574477,-1.351404602,"1 Low","Medi",-0.563839423,"Good",0.016925564,"Good",0.019111884,3.130484401,0.495611544,0.183153848,-0.737183952,0.118385736,-0.926700621,0.006926341,-2.159496117,-0.076817948,-0.139402962,0.0657,17.0919,0.0278999999999999,2.6892,607.312927246094,725.547708466695,-5.10002374649048,-5.69804576601622,-5.52888965606689,-5.91052088379511,16.1718158721924,15.6384572746759,4.46655988693237,3.58380251147733,96.3520088462956,40.0640303301564,797.427457783887,8.92625979519478,3.44012043095261,-10.1297331835231,72,2050.31641777684,8.03990363856564,288,0.0759232748825654,13,6,119,0,0,0,0,0,0,0,95.9401821915644,0,2.64335737981149,1.41646042862409,0,0,0,0,0,0,0,0,0,0,0,98.0923694779116,0,1.90763052208835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NRS18_MT_10274","1","2019-08-16",2019,"PROB","Montana","WMTNS","WMT","West",41,"41c",48.17418419,-113.8790734,"WADEABLE","WADEABLE",2,0.87896211,0.004,1728.61,0.037,6,163.33,1.07,6.029,0.364,0.134,0.076,6.321,0.931,"0.8",0.45,"R",10,10,10,10,10,10,10,10,100,-123.75,-16.7,9.87,7.14425028639517,11.4003104145552,1.39721609927733,1.571241443,40.32673267,22.28412391,3.8128,18.40080391,9.818181818,0.327272727,1.745454545,1.05547523,360,1.702614545,37.63636364,7.619047619,20,28.57142857,1.609026937,0.093587608,0.131373102,56.43564356,43.56435644,0.456292952,17.14285714,0,0.004545455,0.018181818,0.388636364,0.004901055,93.04812834,31.68449198,0.065909091,0.155681818,0.195454545,1.075,0.817941797,0.58375,0,0,0,0,0,0,1.105555556,8.066666667,0.035429738,-0.399423087,0.131373102,"1 Low","Good",0.479831525,"Good",0.018796862,"Medi",-0.234568772,2.424071361,0.384545401,0.166176181,-0.779431226,0.304626229,-0.516232705,0.020882893,-1.680209332,0.401381499,-0.210526633,3.0906,14.5872,0.4635,1.827,1071.009765625,1372.83224767485,-7.08444452285767,-7.76239240993398,-8.27474117279053,-8.72151947798124,15.1200618743896,14.1646076799691,2.81938076019287,1.90727928954578,219.756910167818,81.9429911154985,1816.73729418053,7.19596121489203,2.77887562254954,-8.1180692686118,71.5241238894373,1827.04908131787,6.10605133267522,726.128331688055,0.229455932733915,21,10,180,2.31367226061204,0.0246791707798617,0,0,0.0061697926949654,0,0,70.5885982230997,0.0123395853899308,25.6293188548865,0.246791707798618,0,0,0.117226061204344,0,0.935960591133005,0,0,0,0,0,0,94.8768472906404,0,3.30049261083744,0,0,0,0.689655172413793,0,0.0037018756169792,0,0,0,0,0,0,0,0,0
"NRS18_MT_10421","1","2019-08-04",2019,"PROB","Montana","WMTNS","XER","West",18,"18b",45.07211465,-109.0366393,"WADEABLE","WADEABLE",0,1.025858077,0.005,1522.33,0.4,15,181.25,1.2,6.081,5.471,0.997,0.134,29.88,14.219,"11.4",6.73,"T",10,10,10,10,8.3159583,10,10,10,97.89,-137.86,-18.29,8.43,7.84517191953814,14.7847923697933,3.27396813524106,1.713885102,92.94,7.381138945,3.49741,6.318925646,4.491818182,0.363636364,1.081818182,1.027974508,200,-1.042019424,100,35.23809524,100,100,1.380386555,-2.422405979,-2.755904526,0,100,0.067989301,0,0,0,0,0.322727273,0,93.5828877,23.39572193,0,0.031818182,0,0.663636364,0.591150475,0.398636364,0.450012375,0.818222727,0,0.515177273,0.303045455,0,0.285,3.745238095,-0.171574477,-0.477911599,-2.755904526,"2 Medi","Poor",-1.520670978,"Good",-0.161824035,"Good",-0.107789539,8.640272168,0.936527423,3.403155764,0.531881827,2.53755336,0.404415183,0.999469597,-0.000230412,2.71032387,1.155075765,2.5389,2.5389,0.4203,0.4203,303.748413085938,316.080340299185,-6.78021860122681,-6.91811753332152,-8.25650501251221,-8.36610553959589,19.7807483673096,19.8080441665367,5.54884243011475,5.50569151768876,40.8025522864233,5.02906770648706,197.316543773839,15.7986582847572,7.84491900340305,-12.883162155335,72.1726338177951,1211.52841191067,7.86119815668203,186,2.31915586149947,8,3,60,4.07656859269763,0,2.87132222616094,1.55973059198866,0.744416873449132,0.0708968450903934,0,0.460829493087558,0,28.110599078341,0.10634526763559,18.6458702587735,41.5101028004254,1.59517901453385,0.248138957816377,13.2762312633833,0,3.21199143468951,2.78372591006424,1.07066381156317,0.214132762312634,0,2.78372591006424,0,20.1284796573876,0.214132762312634,21.1991434689507,24.1970021413276,9.63597430406852,1.2847965738758,1.25912796880539,1.98501070663812,0,0,0,0.177110953562566,32.446295639844,0,0,0
"NRS18_MT_10589","1","2019-07-28",2019,"PROB","Montana","PLNLOW","NPL","Great Plains",43,"43a",47.06779872,-104.1518971,"WADEABLE","WADEABLE",4,1.10029064,0.004,7575.07,16.319,20,3020.05,6.71,127.643,455.535,12.411,0.534,44.206,1351.56,"21.1",10.25,"S",10,7.250241111,10,10,10,10,10,10,96.56,-115.99,-12.9,-12.81,12.4767411844195,21.9589839514862,2.60374222870502,1.22511338,57.82178218,39.40872899,5.0468,37.18453894,9.709090909,0.345454545,1.609090909,1.060871002,400,-0.600456297,85.27272727,36.19047619,67.61904762,91.42857143,1.179057936,-1.779514233,-1.825569677,31.95876289,68.04123711,0.643088773,0,0.045454545,0.1,0.004545455,0.2,0.000314654,77.27272727,2.139037433,0,0.204545455,0,0.156818182,0.405801675,0.170568182,0.507475183,1.030354545,0,0.363654545,0.6667,0,0.4,7.895238095,-0.777756616,-0.677780705,-1.825569677,"2 Medi","Medi",-0.534624067,"Medi",-0.406049852,"Good",0.024154516,1.66698711,0.221932242,0.001517422,-2.818893607,0.308525621,-0.510708764,0.000280844,-3.551534613,-0.296389436,-0.67196055,0.3807,1098.5625,0.1683,149.2515,398.308563232422,388.065572531207,-9.82191276550293,-9.26447739949348,-12.8542451858521,-12.1755197033106,19.4955215454102,19.6760154366538,4.05258226394653,4.24483827174928,67.0552987199181,8.99061382488479,371.52210212188,13.2621969132587,6.5316676820611,-14.8842587783783,17.4405579109063,904.530377822837,3.47128995169795,18.9576462877624,0.18049813703656,9,2,61,0.0812698412698412,0,1.84913466461854,0.438545826932924,0.132882744495648,0.0095033282130056,0.0830721966205837,0.529728622631849,0.0065540194572452,19.7035944700461,28.2865745007681,6.3515821812596,42.0436251920123,0.15852534562212,0.315494111623144,0.113968703832122,0,2.01284409201918,0.524014834021769,0.14773720867127,0.0108541622697259,0.376277625350499,0.423915337534296,0.0217083245394518,20.5294419151566,32.4955528085145,4.6256821539482,36.3403382880574,0.830946422649019,1.53465794313625,0.358324628776242,0.413320469141014,0.0054616828810377,2617.27655913978,739.933613244581,0.159890523297491,10.4971076292883,0,0,0
"NRS18_MT_10592","1","2019-08-01",2019,"PROB","Montana","PLNLOW","NPL","Great Plains",43,"43s",45.54932145,-109.2430792,"WADEABLE","WADEABLE",3,0.550693299,0.019,5214.26,3.9993,12,601.7,1.93,26.46,37.189,2.404,0.621,46.408,33.556,"28.9",18.27,"S",10,10,10,8.872017354,10,0,10,10,86.09,-133.51,-17.44,5.99,8.14801470195184,15.5281167002614,2.67719925257295,1.400422868,29.04,16.22901536,0.60361,16.67828708,2.123636364,0.281818182,0.32,1.821419488,150,-0.299754251,55.81818182,38.0952381,52.38095238,77.14285714,1.454025333,-1.753779584,-1.700177119,42.66666667,57.33333333,0.57432118,0,0.05,0.004545455,0.031818182,0.277272727,0.006215753,67.9144385,39.97326203,0,0.146590909,0.004545455,1.155681818,0.530003335,0.620056818,0.662406337,1.962140909,0,0.462140909,1.5,0,1.056666667,2.07,0.066580023,-0.541705603,-1.700177119,"3 High","Good",-0.133433004,"Good",0.414123317,"Good",-0.056679229,0.256916522,-0.590207966,0.005695771,-2.244447518,0.029366805,-1.532143304,0.000651054,-3.186382856,-0.269010101,-0.750735265,2.6865,45.1062,0.36,7.6014,557.974792480469,544.081944795097,-5.01424646377563,-5.03440096641953,-6.69144582748413,-6.58277503778453,19.0201854705811,18.8794897596685,5.85685300827026,5.74363811591163,80.159643241949,12.9337563350493,380.458536741015,14.6106309911733,7.77691673554074,-8.9251628497531,71.1822698431701,1382.94089408995,2.81,406.600283331338,0.180491083528037,9,3,69,0,0,0.0937786823097489,0.0119717466778402,0,0,0.015962328903787,6.12155313460234,0,32.1401492477752,53.4319007143142,4.77074105111936,3.11664471846442,0.267369009138433,0.0299293666946007,0,0,0.378877575183519,0.0473596968979398,0,0,0.0947193937958797,8.53658536585366,0,44.0208382666351,41.6173336490647,3.36253847975373,0.177598863367274,1.58654984608099,0.177598863367274,0.0976295941577876,0.408832583471466,0,0,0,0.0363264695319047,3.07021429426553,0,0,0
"NRS18_MT_10593","1","2019-07-29",2019,"PROB","Montana","PLNLOW","NPL","Great Plains",42,"42i",48.87949882,-104.922924,"WADEABLE","WADEABLE",4,1.161072421,0.007,11636.54,15.756,65,2160.63,14.42,68.619,368.153,11.157,1.081,113.129,609.902,"49.5",37.67,"S",10,10,6.337830688,0,7.906649616,10,10,10,80.31,-119.18,-13.72,-9.42,12.4383302744566,21.5156897092499,2.6806062933645,0.062870149,46.73267327,8.549726416,3.6627,8.044524035,8.454545455,0.418181818,4.063636364,1.875535616,280,-2.110924375,100,100,100,100,0.331789073,-2.442713448,-2.173794524,0,100,0.17213918,0,0,0.122727273,0,0.113636364,0,35.29411765,0,0,0.319318182,0,0.413636364,0.351896597,0.286136364,0.635361332,1.742440909,0,0.378804545,1.363636364,0,0.038928571,7.642857143,-0.373006768,-0.907853776,-2.173794524,"3 High","Poor",-1.468096824,"Good",0.21893726,"Good",-0.171230804,1.476638703,0.169274247,0.001447505,-2.839379801,0.177138018,-0.751688219,0.000173643,-3.760342266,-0.51303414,-0.707602879,1.0332,1020.1239,0.5796,47.1132,427.662567138672,460.01137279761,-12.3638963699341,-12.3570885081875,-15.4174919128418,-15.3796831069534,17.9155139923096,17.7860166003639,2.62077450752258,2.5830221202128,67.9808719524268,8.88778679279283,348.413288430066,11.2435767760704,4.65713963888039,-18.903104821087,20.1171282751747,759.907633075747,5.33296055060095,15.9014841877561,9.79338100639807,9,2,58,0.0240853096373881,0,0.393658064476286,0.172920171755607,0.0312315004089209,0.0023820635905109,0.183507121046767,0.0011469195065422,0.008822457742633,5.41072510897941,17.1183029826083,2.45193745583257,21.1231694502991,0.0679329246182743,0.316020436341115,0.070680828302896,0,1.36967983495071,0.435546725758386,0.0878734622144112,0.001910292656835,1.14044471613051,0.0095514632841751,0.0821425842439061,18.5756857950638,50.1719263391152,3.85688087414992,18.5393902345839,1.03155803469091,4.26568350271262,0.219694539758317,0.280885736196319,0.0019605461650295,1083.34301767312,582.552377427999,0.177103005303255,8.51996704078983,0,0,0
"NRS18_MT_10603","1","2019-09-20",2019,"PROB","Montana","PLNLOW","NPL","Great Plains",43,"43o",47.29045718,-110.9028238,"WADEABLE","WADEABLE",4,0.605651392,0.005,2908.5,0.837,11,368.3,0.83,14.057,3.43,1.102,0.071,6.465,45.406,"1.1",0.43,"R",10,10,10,10,10,10,10,10,100,-140.5,-18.16,4.74,7.30031612997424,15.6878647631655,1.41814655169508,1.725432841,44.41584158,19.62970572,7.147947368,11.82456592,21.84545455,0.727272727,1.754545455,1.03580943,600,1.550823135,30.81818182,0,8.571428571,17.14285714,1.549816051,0.001007085,-0.174609706,93.06930693,6.930693069,0.266224066,0,0,0,0.088636364,0.265909091,6.08e-05,42.78074866,3.609625668,0.026136364,0.475,0.098863636,0.85,0.497414472,0.4825,0.474113223,0.90155,0.136363636,0.628809091,0.272740909,0,0.491666667,15.36,-0.065501549,-0.55923399,-0.174609706,"2 Medi","Good",0.688362049,"Good",0.403271079,"Good",0.074082433,23.57725151,1.372493176,0.024203512,-1.616121606,0.773745393,-0.111401924,0.000794298,-3.100016706,0.142409855,0.506214818,12.0159,974.1231,0.6894,124.3521,479.938385009766,670.059050363883,-6.45606184005737,-8.02089648066359,-9.14550399780273,-9.50990138038661,18.0242290496826,15.1173368826276,4.70540332794189,2.24561638769065,89.2779530636323,27.5119336560236,642.20551248256,10.5412313618843,3.88225683125137,-12.1831939251896,70.6642103036054,1844.36792847844,4.30463698273863,133.994988723704,0.402447239590901,11,5,87,0.0056358380167763,0,0.470638669794403,0.235319334897201,0.0861082136333693,0.0018478157432053,0.0230976967900668,74.5468924820693,0.53198615246882,18.3874296790621,4.62840887358076,0.130640573044618,0.664289759682324,0.209911868428128,0.0534942657657949,0.0340163133553836,0,1.26728861032504,0.920611714639319,0.314108085026308,0.0079612648278557,0.0441488322272,79.5750132084621,0.681773769803646,13.4639463266,1.92445483429713,0.0144750269597377,0.336544376813902,1.14135587577532,0.27430176088703,0.296559644258513,0.900961865541475,0,0,0,0.0005834570599958,0.0387505439507594,0,0,0
"NRS18_MT_11020","1","2019-07-20",2019,"PROB","Montana","PLNLOW","NPL","Great Plains",43,"43n",45.38505385,-105.3056374,"WADEABLE","WADEABLE",5,0.911030642,0.006,6875.25,46.625,45,2356.75,9.83,87.094,324.799,18.276,1.085,218.71,899.023,"648.4",533,"S",8.822122335,10,0,0,0,10,10,10,61.03,-103.28,-12.77,-1.11,10.7014326891755,22.1172864320654,1.65706844025101,1.165656217,83.98019802,27.05142517,6.5308,31.05686586,10.37272727,0.490909091,1.127272727,1.625130204,360,-0.120224008,60.90909091,31.42857143,45.71428571,77.14285714,1.004052218,-1.124276226,-1.285880225,43.80952381,51.42857143,0.369811772,0,0,0.036363636,0,0.143181818,0,73.26203209,0,0,0.313636364,0,0.004545455,0.301286768,0.102045455,0.6470609,1.83335,0,0.33335,1.5,0,0.144444444,8.171428571,-1.837272689,-0.81479278,-1.285880225,"3 High","Medi",-0.441543966,"Poor",-1.413881603,"Good",-0.088274059,3.961230643,0.59783013,0.000779675,-3.108086571,0.728667555,-0.137470568,0.000143421,-3.843387269,-0.426225961,-0.647829213,3.3669,5080.6134,0.5112,880.6662,424.540893554688,482.351339502084,-6.43917083740234,-6.32381453526576,-8.08752346038818,-7.95693168580824,22.0480499267578,20.7799078076066,6.75870990753174,6.06165334507923,66.9502198888032,10.1778842491735,370.796934842935,15.122521842473,7.5401811155453,-13.1801722469202,48.207195729555,1188.18205381775,5.17587367403314,6.17293608681188,7.97026937102256,9,4,74,0.0669072754089102,0,0.343057001739199,0.126037930774264,0.0838953816088427,0.0282544623450388,0.0043400271313696,2.82739481811389,0.0008680054262739,56.3780861578643,34.2018583819033,2.46648170474849,1.8959364237397,0.25367015722944,0.786448344997082,0.17148381532072,0,0.294731420372441,0.096165834455779,0.0383232602772764,0.0076646520554552,0.0034746422651397,2.77858966314365,0.0007153675251758,52.7818599146873,33.3904946051069,3.18982379475901,2.00241589832788,1.25516342060136,3.54106924962034,0.193728891082325,0.134450260495974,0.0068889319545549,1989.81945794183,1316.10021766269,0.0042892027565018,1.75358530527042,0,0,0
"NRS18_MT_11320","1","2019-09-05",2019,"PROB","Montana","WMTNS","XER","West",18,"18b",45.08548593,-109.0271572,"BOATABLE","BOATABLE",6,0.896279933,0.011,3195.18,0.953,0,374.57,1.27,13.191,11.171,1.882,0.453,15.705,32.35,"4.2",2.48,"S",10,10,10,7.84,10,10,10,10,97.3,-136.89,-18.19,8.63,8.28327813091694,16.7175006714083,1.01987616759203,1.719211661,73.3,24.53836411,31.075,15.23268198,45.68181818,0.936363636,2.572727273,NA,1988.950546,2.019585741,NA,0,0,NA,1.413239178,0.606346564,0.30037408,45,55,0.207812851,NA,0.090909091,0,0,0.190909091,0,36.76470588,NA,0.088636364,0.156818182,0.219318182,1.2125,0.480498483,0.645625,0.601216652,1.507627273,0.060609091,0.992463636,0.515163636,0,0.249202552,40.90909091,0.087248868,-0.697000411,0.30037408,"3 High","Good",0.21396408,"Good",0.415448868,"Good",0.172956773,86.50100505,1.937021154,0.024437686,-1.611939914,5.748640661,0.759565162,0.001624068,-2.789395905,-0.001491463,0.333753111,1.5552,3539.6514,0.2178,615.0501,303.748413085938,616.910984379408,-6.78021860122681,-7.72033047587921,-8.25650501251221,-8.26384019998509,19.7807483673096,15.4530797584641,5.54884243011475,2.37297439476122,85.7320784470471,30.0858908309445,608.049023575279,9.92546217001319,3.37899669263743,-13.162345947818,70.4449422900798,2217.98682517889,8.26826280627009,187.672792100375,23.3225222905455,8,3,61,0.847659744120565,0.112867046737992,0.321209597080662,0.0736852222227307,0.023366707806311,0.0051869514608133,0.193137663217344,27.1946017056934,0.0573870070934103,61.3033080037204,5.35186600578803,0.289833625989271,1.04583180140282,0.5737683660035,0.542366968679458,0.670189306529663,0.0302902153824542,0.449963344449501,0.123209475130563,0.0285342608675293,0.0038045681156705,0.355727118815199,29.5136444982287,0.0418502492723763,59.7803008242743,3.69160170854374,0.510982763843141,1.05649929981314,1.98452126095094,1.28989492075524,0.0950310530579367,0.147129965510127,0.0019775958728591,1301.90257718599,693.116762854105,0.0037930548754038,2.71128487398505,0.0091079307979311,0,0
"NRS18_MT_11470","1","2019-07-24",2019,"PROB","Montana","PLNLOW","NPL","Great Plains",43,"43e",46.79193003,-107.8371055,"WADEABLE","WADEABLE",6,0.821945953,0.005,5530.81,21.517,15,1591.55,5.33,74.02,182.431,4.708,0.651,190.03,564.207,"381.6",123,"S",10,10,0,8.221258134,0,10,10,10,72.78,-125.13,-15.27,-2.95,9.80974171251153,20.9764716773734,1.78832214006137,0.882319306,92.46534653,41.69138145,27.20404762,35.80974384,39.24545455,0.463636364,1.190909091,1.471699531,920,0.791866385,46.90909091,20.95238095,25.71428571,33.33333333,0.808884965,-0.01701858,-0.090452921,31.68316832,68.31683168,0.387277452,6.666666667,0,0,0.009090909,0.109090909,0.000255416,18.98395722,0,0.028409091,0.535227273,0.032954545,0.218181818,0.299401243,0.198181818,0.5000125,1.00005,0,0.33335,0.6667,0,0.091304348,31.00952381,-0.641718964,-0.92412139,-0.090452921,"2 Medi","Good",0.330525493,"Good",-0.112970624,"Good",-0.124940023,12.05124614,1.081031957,0.000935446,-3.028981338,2.63629549,0.420994087,0.000204635,-3.689019208,-0.17341997,-0.378354075,0.4158,12882.8781,0.1233,1997.4177,504.424530029297,581.911757777477,-6.73385858535767,-6.90345533823449,-9.37817287445068,-8.94539408669005,21.1092262268066,17.949734287358,6.19905376434326,4.4055406264529,69.621736753063,12.230795213377,409.595449626457,13.8410093201483,6.52183271967829,-11.9326292299767,59.1579938647405,1368.19127368775,4.39023321177746,40.4901886636652,14.5099469764006,10,4,73,0.278420704764722,0.0002235525305482,0.376951482603876,0.119293219113825,0.0458631988452952,0.0076007860386414,0.0394081195257137,15.2947306083724,0.0080409050831583,22.2871184351267,48.2022359584385,2.18366810441217,9.38229711263044,0.702346162850054,1.02319993231947,0.522900142519013,0,0.492485873135098,0.174285028114049,0.0565480119656494,0.0082907045431709,0.0624506331349722,12.7926922846433,0.0107689042707491,23.2112692302667,46.3437767673732,2.7555328061827,6.50333678328774,3.14600696689531,3.89329683020232,0.160215208432345,0.213199973145327,0.0040363651348994,16454.6620867273,10877.2843919093,0.0504419451892508,1.26446418056226,0.0002549896051566,0,0
"NRS18_MT_11621","1","2019-08-22",2019,"PROB","Montana","WMTNS","WMT","West",17,"17s",46.87209897,-114.08173,"BOATABLE","BOATABLE",7,0.993718408,0.006,2675.68,2.958,12,302.1,1.65,12.293,6.63,1.936,0.156,19.404,27.394,"4.7",1.62,"T",7.986318919,0,10,9.6875,8.797468354,10,10,10,83.09,-132.09,-16.95,3.51,8.41648118064184,18.1680675510534,0.879022739937753,1.39409632,134.4,56.43124,65.285,51.87975405,69.77272727,0.9,1.281818182,NA,1708.928316,1.89236899,NA,0,0,NA,1.19520052,0.69716847,0.49827267,70,30,0.386010075,NA,0,0,0.036363636,0.118181818,0.031954091,9.893048128,NA,0.117045455,0.288636364,0.160227273,0.853409091,0.377788608,0.484034091,0.410718495,0.696981818,0,0.696981818,0,0,0.137741047,53.31818182,-0.063783383,-0.892173573,0.49827267,"2 Medi","Good",0.13277267,"Good",0.058936617,"Medi",-0.327157044,85.6507701,1.932731272,0.005541188,-2.256397143,12.95479006,1.11243038,0.000838112,-3.076698036,-0.947309807,-0.41813886,0.2493,15457.0986,0.1719,2870.7228,438.929046630859,626.468777835489,-4.81165266036987,-6.98730195953917,-5.89578914642334,-7.86290109257313,20.0144138336182,15.8507434593373,6.63014984130859,3.25105251432416,83.2863652820329,30.5368082338557,615.508037102666,10.5710302339811,4.05928456110565,-11.4358083774042,73.937910178046,1756.64836827961,6.80946475612937,185.472704968059,12.3689097778935,12,6,103,0.471633790315603,0.0012460294456554,0.655894761517534,0.406112438203636,0.306779436601381,0.0543944256136142,0.0264577467339181,53.3205811341593,0.0401233126636068,19.544629805234,19.4705259886225,2.55591498911704,0.773073932516676,1.11144662038968,0.715104450456181,0.338465281287347,0.0006897217662394,1.07953996812231,0.545977479957312,0.281406480625716,0.0384990149519138,0.023575944009641,53.3626757693219,0.0306612676082831,17.2708838345521,16.6588498199826,4.34719088865006,0.505033087834186,3.14914418069205,2.18475639654236,0.470713184167694,0.553693271952276,0.0047874443914073,11322.694819324,7686.11860701982,0.0140672852407113,0.794070518512446,0,0.0003881711668708,0.0010450329791507
"NRS18_NC_10001","1","2019-06-25",2019,"PROB","North Carolina","EHIGH","SAP","Appalachians",45,"45c",35.04365233,-80.46558258,"WADEABLE","WADEABLE",4,0.519497531,0.036,680.86,81.77,32,533.7,5.59,5.421,56.089,21.676,15.4,1842.525,21.09,"1.4",0.84,"T",0,8.816711593,0,0,10,10,10,10,61.02,-23.87,-4.06,8.61,16.9674804259042,25.2744867197288,8.31519526033857,0.237665501,53.13,15.48649134,11.2895,15.70498714,21.63636364,0.844545455,2.079090909,1.614544477,760,0.744003865,56.18181818,26.66666667,30.47619048,46.66666667,-0.046633237,0.790637102,0.506338364,2,98,0.295595467,9.523809524,0,0,0.070454545,0.220454545,0.005631419,95.72192513,62.29946524,0.157954545,0.018181818,0.367045455,0.804545455,0.739513383,0.462045455,0.089656428,0.098486364,0,0.098486364,0,0,0.010858686,19.95238095,-0.089084675,-0.637414722,0.506338364,"1 Low","Good",0.021032997,"Medi",-0.11437645,"Good",0.036010752,4.471172844,0.650421459,0.013632122,-1.865436546,0.203903945,-0.690574372,0.000621681,-3.206432377,-0.866084614,-0.67014138,1.485,327.987,0.1998,53.415,1699.77282714844,1638.08663917788,7.99156951904297,8.01791404560915,8.05568599700928,8.10764968772737,26.8861675262451,26.8368056100394,17.3349781036377,17.3510896458589,121.661523475016,77.5914057569355,1159.57480902474,22.2417950980281,16.1390603407327,-0.252442696055135,26.8891446917103,181.9521961968,3.39843618801965,375.375024010098,0.290786542348818,9,5,93,0.973300771067146,0,11.7523255494882,6.68276486568065,3.21543231896386,1.7443679170211,13.5318168098126,5.22514611859616,12.4210410778476,1.58384326208051,1.51085256427846,21.51606618555,19.4103119940729,0.286474768817057,0.0156408638147243,0.409435551811289,0,7.45577085088458,3.32940185341196,1.65290648694187,0.621735467565291,23.0935130581297,5.27042965459141,21.4422914911542,1.37826453243471,1.13058129738837,18.530749789385,14.1347935973041,1.49789385004212,0.0320134793597304,6.68960294158,3.21499578770008,0.0213423092988441,31631.7423556421,25178.2802367167,0.154608347282057,15.4894520209642,43.2910325714129,0.0060978026568126,0
