"SITE_ID","VISIT_NO","OE_SCORE"
"IARO-1017",1,0.630779857
"MTLS-1144",1,0.80250639
"OKRO-1102",1,1.180424608
"ORR9-0905",1,1.023208013
"SDS9-0945",1,0.634751503
"TXSS-1206",1,0.857004186
"NERM-1008",1,0.387506236
"UTS9-0928",2,1.226388647
"CORM-1001",1,0.834471485
"PAS9-0925",1,0.578228545
"IAR9-0904",1,0.69208147
"MAS9-0914",1,0.45611384
"DELS-1027",1,1.251924159
"ILR9-0907",1,1.053948657
"MNS9-0937",1,1.014300395
"MOR9-0904",2,0.761831212
"MORM-1004",1,1.180674998
"MTS9-0938",1,0.841319492
"TXR9-0921",1,0.71451435
"WARO-1039",1,0.509099281
"WYS9-0937",2,0.866062086
"WYRO-1043",1,1.331288126
"WAR9-0903",1,0.549574847
"MORO-1047",1,0.690394463
"NER9-0914",2,0.65016022
"NERM-1004",1,0.617948131
"WIRO-1043",1,0.259836712
"RILS-1024",1,0.211831372
"RIR9-0901",1,0.301347614
"IAR9-0907",1,0.831424355
"ILSS-1119",1,0.833944591
"LAS9-0949",1,0.767214476
"MTS9-0922",1,1.110026593
"NDR9-0902",1,0.95805571
"SDRM-1004",1,0.993025408
"CALS-1120",1,0.821812783
"CASS-1275",1,1.011326565
"ILRM-1002",1,0.766693549
"NERM-1007",1,1.04154739
"IAR9-0914",2,0.553481091
"IDSS-1128",1,1.054405194
"IDS9-0920",1,0.939376233
"NDS9-0942",1,0.70975664
"OKSS-1403",1,0.5627479
"TXSS-1215",1,1.307043212
"WIR9-0901",1,0.421998099
"MIR9-0901",1,0.88269478
"GARM-1006",1,0.518357923
"MTR9-0904",1,1.242894746
"WIRM-1002",1,0.602911528
"MOSS-1163",1,0.775884688
"MSR9-0908",2,1.416772062
"LALS-1037",1,0.991597397
"ILLS-1070",1,1.206374876
"MIRO-1022",1,0.586463514
"IAR9-0901",2,0.670884598
"MTSS-1290",1,1.188578548
"SDLS-1120",1,0.839467488
"ORS9-0931",2,0.901776214
"NDR9-0904",1,1.044999963
"NERO-1045",1,1.009158058
"NES9-0936",1,1.096486228
"TXR9-0919",1,0.701573675
"CALS-1116",1,0.593767991
"INRM-1002",1,1.117780818
"WASS-1146",1,0.904940665
"MNRO-1053",1,1.040472501
"IAR9-0908",1,0.63319542
"RIS9-0913",1,0.521242285
"MTRF-0102",1,1.08126459
"MTRF-0105",1,0.928946054
"TNR9-0902",1,0.400533922
"TNS9-0919",1,0.747196424
"ILRO-1026",1,0.878143485
"IAS9-0929",1,1.285736072
"MTLS-1164",1,0.964948595
"MTS9-0943",1,1.063616915
"DES9-0905",2,0.634262802
"RIRF-0001",1,0.261767218
"MIR9-0905",1,0.933252673
"MOSS-1161",1,0.791275295
"TXRM-1016",1,1.152276847
"ORSS-1169",1,1.025294208
"LAR9-0901",2,0.779056918
"MTR9-0906",1,0.894883867
"MTRO-1073",1,1.074194999
"NDR9-0901",1,1.031025166
"SDR9-0916",1,1.012434934
"WALS-1073",1,1.105864035
"GAR9-0910",1,1.237123556
"NHRF-0004",1,1.015814858
"ALRO-1023",1,1.109648369
"ILS9-0928",2,0.92784827
"IAR9-0906",1,0.44621272
"MSS9-0919",2,1.236105555
"MDR9-0901",1,0.560691089
"IARM-1002",1,0.803182895
"NES9-0935",1,0.983153885
"MTRO-1065",1,0.472777172
"NER9-0909",1,1.01026623
"TNS9-0927",1,0.510861104
"MSS9-0912",1,1.174883556
"TNR9-0905",1,0.646708109
"TNS9-0921",1,0.712818966
"IDS9-0925",1,0.762073694
"IDLS-1074",1,1.236477654
"IDRO-1046",1,1.021573603
"IDR9-0912",1,1.14994702
"RIRO-1002",1,0.451435355
"RIR9-0902",2,0.903277013
"MAS9-0915",1,0.948572449
"IDLS-1083",1,0.903355604
"IDRO-1051",1,1.14580226
"IDRO-1055",1,0.813107634
"IDRF-0102",1,0.508832283
"MTRF-0115",1,0.75970835
"MTRF-0110",1,1.003060227
"MTRF-0116",1,1.084335686
"IARO-1014",1,0.606963294
"OKRM-1020",1,0.137324036
"CAR9-0901",2,0.607713275
"TNLS-1032",1,0.772121481
"TNS9-0922",1,0.985033025
"ORRM-1007",1,0.290975457
"MSR9-0904",1,0.380963773
"DER9-0901",2,0.707410759
"CTR9-0901",2,0.822871754
"CTR9-0906",2,0.356568287
"IALS-1049",1,0.822733053
"OKRO-1103",1,0.28579672
"TXLS-1134",1,0.647135073
"WIRF-0014",1,1.154682822
"INR9-0904",1,0.512900183
"NDLS-1063",1,1.378541904
"SDRM-1022",1,0.767871989
"VAS9-0915",1,0.353163423
"VAS9-0917",1,1.190740551
"CAR9-0913",1,0.609654181
"CAR9-0906",1,0.571925244
"NESS-1138",1,0.918650376
"SDS9-0945",2,0.634751503
"WIRO-1040",1,0.6830618
"ORRO-1049",1,0.24062468
"WVS9-0923",2,0.993560615
"MTRO-1068",1,1.011049576
"WYSS-1206",1,0.781494551
"WALS-1068",1,1.292368514
"INR9-0901",2,0.60637173
"IALS-1054",1,0.82920773
"MTS9-0922",2,0.763143283
"MTS9-0926",1,1.022469514
"PARO-1051",1,1.01203393
"WYSS-1210",1,0.332070885
"WAS9-0927",1,1.043785933
"ORRM-1004",1,0.841225827
"MSRM-1003",1,0.57101467
"WYS9-0938",2,0.889257181
"MTSS-1326",1,1.093503166
"NER9-0915",1,1.053674029
"MARM-1001",1,0.490165211
"TXRM-1020",1,0.989055941
"WASS-1139",1,0.978420783
"WISS-1163",1,0.164276168
"INR9-0902",2,0.46170151
"WIRF-0007",1,1.384480371
"MAR9-0901",1,0.397644101
"WAS9-0917",1,0.952091705
"NJRM-1002",1,0.925550517
"MAR9-0903",1,0.923024834
"MARM-1002",1,0.0767
"NER9-0916",1,0.713650486
"TXRO-1085",1,1.20867733
"VAS9-0916",1,1.047153487
"MSRM-1001",1,1.127491492
"WYSS-1204",1,1.023278613
"MASS-1076",1,0.453980346
"WYR9-0903",1,0.796437706
"MTLS-1189",1,1.283138801
"TNRM-1004",1,0.588631471
"LARO-1022",1,0.94352444
"MARM-1003",1,0.472993019
"MERO-1025",1,0.39360041
"MSRO-1022",1,0.21576362
"MSRO-1019",1,0.921061393
"NDRF-0008",1,1.319859015
"CTR9-0902",1,0.853810675
"MTRF-0103",1,1.109705954
"IDS9-0920",2,0.867116523
"IDS9-0921",1,0.893593763
"INSS-1095",1,0.740911596
"SDRO-1071",1,0.763371283
"RIR9-0901",2,0.376684518
"RIRO-1003",1,0.753417183
"CARM-1012",1,0.626638316
"MTLS-1138",1,1.059496571
"ORR9-0905",2,0.950121727
"MIS9-0926",1,0.820014946
"SDRO-1078",1,0.963168575
"VAS9-0918",1,0.579098859
"WYRF-0102",1,1.229362278
"WYSS-1213",1,0.870579346
"TNS9-0920",2,0.823519346
"NERO-1046",1,0.594943543
"TNLS-1031",1,0.998642155
"TNSS-1073",1,1.039500549
"INS9-0927",1,1.341510138
"MTR9-0917",1,0.844582303
"MALS-1041",1,0.964277348
"DELS-1033",1,1.06993479
"GAR9-0913",1,0.899129043
"KYRM-1005",1,0.535958623
"MERM-1004",1,0.719971891
"PALS-1089",1,0.943052294
"NDRO-1021",1,0.866475073
"SDRM-1013",1,0.508521599
"VAS9-0921",1,1.088260101
"TNR9-0901",1,0.336444668
"TNR9-0902",2,0.400533922
"TNRO-1015",1,0.686057526
"CAR9-0911",1,0.350211513
"MIRO-1025",1,1.105901549
"MERF-0003",1,1.312174553
"MORM-1003",1,0
"WAR9-0903",2,0.549574847
"OKRM-1026",1,0.550158733
"MTS9-0945",1,0.863601794
"WARF-0001",1,1.162059422
"SDRM-1017",1,0.979659358
"WYRO-1044",1,0.958652707
"ORLS-1110",1,0.837499806
"MALS-1042",1,0.745851005
"INLS-1043",1,1.233936545
"LAR9-0907",1,0
"LARM-1001",1,0.571264706
"KYRM-1001",1,0.707874785
"MTRF-0005",1,0.909957676
"PAS9-0915",2,0.743670391
"TXLS-1132",1,1.210417854
"OKLS-1222",1,1.033526802
"MOR9-0906",1,0.190690783
"MESS-1104",1,0.774853993
"VARS11-163",1,1.189646779
"ILR9-0903",1,0.238814543
"MERF-0004",1,1.39650246
"MIR9-0901",2,1.176926373
"ILR9-0901",1,0.30247193
"MTS9-0935",1,0.709590207
"WYS9-0929",1,0.63819812
"SDLS-1117",1,1.121204116
"SDRM-1014",1,0.534561475
"WARF-0002",1,1.2443734
"SDRO-1075",1,1.003539816
"NELS-1083",1,1.131164884
"NER9-0909",2,0.909239607
"WARO-1043",1,0.818172531
"CTRO-1019",1,1.059925645
"ILRM-1003",1,0.504433136
"WIR9-0915",1,0.710938374
"GAR9-0905",1,1.418152711
"MESS-1108",1,0.446321022
"KYR9-0901",2,0.106129264
"VAS9-0919",1,0.717288745
"UTRO-1037",1,0.473761601
"TNSS-1077",1,0.902360234
"MIR9-0908",1,1.075543056
"MOR9-0903",1,1.053928508
"SDR9-0915",1,0.763090239
"MAS9-0914",2,0.28507115
"CORM-1005",1,0.631753823
"SDR9-0920",1,1.056670947
"NESS-1140",1,0.982573951
"MTLS-1135",1,1.332603642
"MTR9-0903",2,1.118696799
"MELS-1052",1,0.69064396
"MER9-0901",2,0.774746796
"MAR9-0902",1,0.295131213
"WYR9-0901",1,1.035170195
"MERF-0002",1,1.096951841
"MORM-1006",1,0.199653322
"IDRM-1018",1,1.328676892
"IDRM-1010",1,0.604624568
"IDRM-1006",1,0.519316132
"RIS9-0913",2,0.469118057
"ILR9-0904",1,0.854330315
"IDS9-0928",1,0.809612307
"IDLS-1086",1,0.913530004
"IDLS-1077",1,1.215249721
"IDLS-1065",1,1.156463783
"IDSS-1132",1,0.801481105
"MTRF-0004",1,0.974484097
"MTRF-0108",1,0.882095284
"INSS-1090",1,0.934111082
"WYR9-0909",1,0.594359329
"UTRO-1032",1,0.947459447
"MALS-1038",1,0.418912503
"MOR9-0901",1,0.227296542
"MTSS-1302",1,1.049811555
"TXSS-1240",1,0.916404306
"WIR9-0901",2,0.421998099
"MES9-0910",2,1.02539253
"ORRO-1067",1,1.267224285
"MAS9-0915",2,1.067144006
"WAS9-0924",1,1.042514756
"WYRO-1039",1,0.716489594
"SDRM-1012",1,0.745735707
"DERO-1004",1,0.886938
"CTRO-1021",1,0.901660137
"MASS-1079",1,0.33875129
"MORM-1001",1,0.226804619
"WIR9-0906",1,0.339081633
"WIRO-1054",1,0.254354632
"IDLS-1082",1,0.995690526
"WYLS-1106",1,0.721795729
"ILRO-1023",1,0.836357033
"PAS9-0921",1,0.903509339
"MER9-0902",2,1.059375831
"UTR9-0902",1,0.780468434
"TNS9-0919",2,0.679269477
"MTSS-1297",1,0.960960424
"INS9-0919",1,0.375408495
"PAR9-0904",1,0.853482746
"WYR9-0903",2,0.707944627
"WAR9-0910",1,1.283233737
"MOS9-0938",1,0.87024106
"MTSS-1321",1,1.108961254
"MAR9-0901",2,0.397644101
"MASS-1072",1,0.117215899
"TXRM-1018",1,0.839647589
"VAS9-0916",2,1.134416277
"WIR9-0911",1,0.628099685
"ILRO-1028",1,0.82544682
"MASS-1077",1,1.064512649
"MTSS-1319",1,1.248586323
"WYRM-1010",1,0.893811299
"PARF-0005",1,1.206656
"MESS-1107",1,0.977607842
"MESS-1109",1,0.310445675
"RIRO-1001",1,1.096836373
"MELS-1050",1,0.404688736
"MER9-0906",1,1.04317436
"WIRO-1048",1,0.538253663
"CARM-1002",1,0.713422835
"KSRS-1308",1,1.291790049
"WVR9-0903",1,0.426753219
"INS9-0924",1,0.638598844
"DELS-1032",1,1.266218825
"MDR9-0901",2,0.560691089
"RISS-1093",1,0.686728012
"MTRO-1074",1,1.036087545
"WIR9-0912",1,0.477465244
"AZSS-1125",1,0.55277606
"GARM-1003",1,0.401057777
"KSS9-0930",1,1.210091131
"ORSS-1172",1,1.180017836
"CTRM-1002",1,0.383370117
"CTRM-1003",1,1.084805974
"TXLS-1133",1,1.042892906
"VAS9-0915",2,0.211898054
"VAS9-0920",1,0.842431209
"INS9-0921",1,1.020894849
"COSS-1104",1,1.107281462
"WVSS-1044",1,0.909629532
"MDSS-1092",1,0.685027299
"COR9-0909",1,0.605403327
"GARO-1033",1,0.639843638
"ORS9-0935",1,0.850866143
"TXR9-0912",1,0.829811294
"VARS11-153",1,0.998973703
"WIRM-1006",1,0.872585479
"MTSS-1330",1,0.602253602
"MARO-1019",1,0.853641451
"COLS-1070",1,0.994740427
"WIRF-0004",1,0.70998463
"MAR9-0902",2,0.354157456
"MERM-1001",1,1.035705385
"MERM-1003",1,1.034404617
"MER9-0903",1,1.256869389
"ILR9-0906",1,1.224020756
"INLS-1048",1,1.091817946
"MERM-1005",1,1.246248922
"CTLS-1047",1,0.696359378
"IDRO-1058",1,1.130792905
"IDR9-0907",1,0.94354633
"WYR9-0910",1,0.99154152
"WYRM-1006",1,0.99154152
"ORLS-1109",1,1.123970197
"MSRM-1004",1,0.897077832
"WIR9-0909",1,0.702686003
"UTRM-1006",1,0.691447212
"TXSS-1243",1,0.690290929
"MDSS-1095",1,0.721243927
"OKRF-0008",1,0.530485625
"ILR9-0901",2,0.504119884
"INLS-1045",1,1.139742336
"MSRF-0004",1,1.227885084
"NJSS-1086",1,0.277365003
"WIR9-0902",1,1.106205008
"WALS-1067",1,1.140459522
"WYRM-1008",1,0.7999841
"DESS-1096",1,0.42791774
"MDS9-0916",1,0.637161911
"IDS9-0926",1,0.687552433
"NYR9-0916",1,0.77109479
"WIR9-0916",1,0.445553314
"MSRO-1021",1,1.408228978
"VARS11-151",1,0.621717615
"MDRO-1013",1,1.085727382
"MTRM-1002",1,1.191381622
"MTS9-0936",1,1.260492835
"MTSS-1331",1,0.83948825
"NYR9-0907",1,0.758754825
"NYRM-1008",1,0.493484549
"VARS11-152",1,0.63977197
"WAR9-0902",1,0.718195804
"WVSS-1046",1,0.10732049
"PALS-1092",1,0.980288624
"TNSS-1080",1,1.424399292
"WIR9-0903",1,0.535304378
"NDRM-1005",1,1.072365763
"TNR9-0904",1,0.76162697
"TNSS-1082",1,0.841204668
"NYRM-1004",1,0.146569643
"VARS11-181",1,0.934241047
"INSS-1092",1,0.815300047
"KSS9-0930",2,0.950785889
"NESS-1143",1,0.955304572
"OKR9-0903",1,0.548432836
"PARO-1054",1,1.321404139
"WIRF-0015",1,0.989000981
"IDR9-0909",1,0.634212054
"IDRM-1007",1,0.945279209
"TNR9-0901",2,0.588778169
"ILSS-1122",1,0.398697179
"PAR9-0907",1,1.180066784
"VARF-0002",1,1.055253429
"GAR9-0907",1,0.943484227
"MTRO-1071",1,1.050301525
"MTS9-0939",1,0.858610327
"MTSS-1328",1,0.856013489
"MELS-1051",1,1.185731489
"MESS-1106",1,1.079174542
"NDR9-0912",1,0.837108751
"TNRO-1017",1,0.760876132
"INSS-1093",1,0.648324148
"NJSS-1088",1,0.799080349
"SDR9-0910",1,0
"MESS-1111",1,0.744967312
"CARO-1048",1,0.230889716
"ILLS-1075",1,0.931148081
"MERF-0006",1,1.141114918
"MOR9-0902",1,0.227296542
"MTLS-1141",1,1.000613568
"VARF-0007",1,1.040951736
"VARS11-169",1,1.343049819
"WVR9-0905",1,0.647737085
"IDS9-0921",2,0.96805991
"IDSS-1147",1,0.762902927
"GAR9-0905",2,0.661804598
"MORM-1005",1,0.119407271
"SDRM-1016",1,0.458062211
"VARF-0008",1,1.041500434
"ILLS-1076",1,1.069019538
"MERM-1006",1,0.778386146
"MERO-1028",1,0.968715558
"CARO-1060",1,0.549286605
"NDRO-1029",1,1.362326495
"PALS-1085",1,0.836299321
"WIRO-1055",1,0.536494012
"MERM-1002",1,0.816016311
"UTLS-1061",1,0.80422411
"MOR9-0903",2,0.574870095
"ILR9-0905",1,1.287054539
"MER9-0904",1,0.610908566
"MER9-0907",1,1.026929941
"MER9-0908",1,1.185303608
"PAS9-0914",2,0.489901047
"UTLS-1062",1,0.973513147
"MORM-1002",1,0.112508408
"WVR9-0903",2,0.426753219
"MERF-0001",1,0.993961987
"NDRO-1026",1,1.030270716
"OKR9-0904",1,0.97626965
"WIRO-1058",1,0.646239958
"WVRO-1008",1,0.567009794
"WILS-1086",1,0.127014388
"IDSS-1148",1,0.243324392
"MDLS-1042",1,0.801326281
"GALS-1060",1,0.897689852
"MER9-0903",2,1.256869389
"MTRO-1075",1,1.088954663
"WIRO-1046",1,0.744483029
"OKRM-1022",1,0.519158583
"VAR9-0901",1,0.88515852
"SDLS-1116",1,0.822768068
"AZLS-1083",1,0.967824567
"ORR9-0913",1,0.299898795
"IDSS-1111",1,0.606621677
"ORRO-1054",1,0.299540473
"ORS9-0942",1,0.442452022
"WIR9-0902",2,0.921837507
"MERF-0005",1,1.251305034
"WARO-1038",1,0.953630191
"MDS9-0916",2,0.743355563
"INS9-0927",2,1.45330265
"RILS-1029",2,0.385687476
"WIR9-0917",1,0.575198508
"ILSS-1169",1,0.766732555
"INS9-0922",1,1.261501636
"WIR9-0918",1,0.436635671
"FLLS-1064",1,0.830916487
"WIR9-0904",1,0.367579234
"MTLS-1149",1,0.312329737
"MTLS-1155",1,0.971887543
"SDRM-1020",1,0.248331021
"WIRO-1051",1,0.81317797
"MIS9-0923",2,1.248109924
"VTS9-0917",2,1.196052711
"VTRS-1010",1,1.106446191
"MILS-1061",1,1.199064208
"VTS9-0909",2,0.816197202
"ORLS-1095",1,0.946914775
"ORS9-0934",1,1.062633178
"ORS9-0941",1,0.89549457
"NCLS-1040",1,0.37317099
"NCS9-0923",1,0.73392201
"NCRO-1014",1,0.592783846
"NCR9-0915",1,0.760033881
"NCLS-1037",1,0.382928126
"NCS9-0918",1,0.7108517
"NCR9-0907",1,0.666958891
"NCS9-0917",1,0.496442319
"NCRM-1003",1,0.490570122
"NCS9-0919",1,1.034269895
"NCRO-1013",1,0.949449125
"NCLS-1039",1,1.110784054
"NCS9-0926",1,1.045393417
"NCS9-0918",2,0.812401943
"NCS9-0925",1,1.09637885
"NCS9-0917",2,0.661923091
"NCSS-1088",1,1.01761484
"KYSS-1082",1,0.589351818
"NCR9-0915",2,1.045046586
"TXRF-0006",1,1.079962438
"NERF-0001",1,1.047078316
"NERF-0003",1,0.613535155
"NERF-0004",1,1.158643081
"NERF-0002",1,1.149898735
"KYRO-1030",1,1.048446377
"NMR9-0905",1,0.895271736
"KYR9-0902",1,0.560866895
"NMS9-0920",2,1.098713076
"MNLS-1092",1,1.290297962
"KYR9-0903",1,0.307588556
"MNR9-0915",1,1.113560133
"MNRO-1049",1,0.994938064
"OKRF-0005",1,1.484375119
"NMRO-1025",1,0.722935247
"OHR9-0901",1,0.919138829
"NMR9-0905",2,1.278959623
"MIR9-0903",1,1.016284305
"NMSS-1076",1,0.52562371
"OHRM-1003",1,1.222530032
"MIRM-1003",1,0.924947871
"OHR9-0906",1,0.812683387
"MNR9-0906",1,0.793728299
"MNRO-1054",1,0.88435536
"ORRM-1002",1,1.01043772
"COR9-0902",1,0.598629518
"COR9-0906",1,0.321093394
"MILS-1055",1,0.829283058
"COSS-1107",1,0.520818227
"MIR9-0910",1,0.921924476
"MORF-0006",1,0.90047863
"MIR9-0903",2,1.108673787
"MNS9-0928",1,1.367372765
"MNSS-1173",1,0.830798322
"MORF-0001",1,1.146893517
"MNLS-1095",1,1.389850981
"MNSS-1170",1,0.964726913
"MIRM-1002",1,1.015605201
"MIRO-1023",1,0.980545355
"KSRF-0001",1,0.930024022
"MIRO-1019",1,1.244540442
"MNR9-0902",1,1.006634023
"IARO-1015",1,0.695046835
"IARM-1001",1,0.624521775
"IAR9-0902",1,0.407629116
"IAR9-0909",1,0.917284247
"MNR9-0917",1,1.184955941
"IAR9-0903",1,0.624680914
"KYR9-0901",1,0.212258528
"MNRM-1001",1,0.351600395
"KYR9-0904",1,0.213053303
"IALS-1053",1,0.626816213
"MNS9-0928",2,0.607721229
"MNS9-0930",1,1.2673664
"WYRO-1037",1,1.208719813
"KYRM-1004",1,0.421019702
"MNR9-0902",2,1.006634023
"MNR9-0909",1,1.15431654
"ORRO-1066",1,1.070495785
"MNRM-1009",1,0.587709581
"MIR9-0902",1,0.919544833
"COSS-1115",1,1.270757925
"CORO-1033",1,0.701057252
"WYSS-1209",1,0.681823745
"MNSS-1172",1,0.613503433
"MNLS-1093",1,1.103545008
"CTR9-0903",1,0.439823846
"CTRM-1001",1,0.587631447
"WYR9-0901",2,0.805132374
"ORR9-0909",1,0.60496623
"RILS-1029",1,1.046866007
"SDRF-0001",1,1.112972122
"VTR9-0904",2,1.206981552
"IARF-0001",1,1.357782084
"MNRM-1005",1,0.354172549
"KSRF-0007",1,1.077930151
"MIRO-1024",1,0.840681542
"OHR9-0901",2,0.919138829
